#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:17:03 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:17:03	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/clusters&-out.max=unlimited&-out=Name,Type,CST,N,Nt,GLON,GLAT,r50pc,rcpc,rtpc,s_pmRA,e_pmRA,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,X,Y,Z,RV,s_RV,e_RV,n_RV,logAge50,AV50,r50Jpc,rJpc,probJ,NJ,MassJ,e_MassJ,MassTot,e_MassTot,CMDCl50	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_clusters:
#Name: J/A+A/686/A42/clusters
#Title: Main catalogue (table 1)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id;meta.main]
#Column	Type	(A1)	[omgdr] Estimated type of object (1)	[ucd=src.class]
#Column	CST	(F11.8)	[3/99] Astrometric SNR (cluster significance test) (2)	[ucd=stat.snr]
#Column	N	(I6)	[10/153797] Number of member stars	[ucd=meta.number]
#Column	Nt	(I5)	[10/53464] Number of stars within tidal radius	[ucd=meta.number]
#Column	GLON	(F12.8)	Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(E10.3)	Galactic latitude	[ucd=pos.galactic.lat]
#Column	r50pc	(F13.8)	Radius containing 50% of members in parsecs	[ucd=phys.size.radius]
#Column	rcpc	(F13.8)	Core radius in parsecs	[ucd=phys.size.radius]
#Column	rtpc	(F13.8)	Tidal radius in parsecs	[ucd=phys.size.radius]
#Column	s_pmRA	(F11.8)	Standard deviation of pmra	[ucd=stat.stdev]
#Column	e_pmRA	(F11.8)	Standard error of pmra	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	s_pmDE	(F11.8)	Standard deviation of pmdec	[ucd=stat.stdev]
#Column	e_pmDE	(F11.8)	Standard error of pmdec	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	Plx	(F12.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	s_Plx	(F11.8)	Standard deviation of parallax	[ucd=stat.stdev;pos.parallax]
#Column	e_Plx	(F11.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	dist16	(F15.8)	16th percentile of maximum likelihood distance	[ucd=pos.distance]
#Column	dist50	(F15.8)	50th percentile of maximum likelihood distance	[ucd=pos.distance]
#Column	dist84	(F16.8)	84th percentile of maximum likelihood distance	[ucd=pos.distance]
#Column	X	(F16.8)	X coordinate in heliocentric galactic coordinates	[ucd=pos.cartesian.x;pos.galactic;pos.heliocentric]
#Column	Y	(F16.8)	Y coordinate in heliocentric galactic coordinates	[ucd=pos.cartesian.y;pos.galactic;pos.heliocentric]
#Column	Z	(F16.8)	Z coordinate in heliocentric galactic coordinates	[ucd=pos.cartesian.z;pos.galactic;pos.heliocentric]
#Column	RV	(F13.8)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	s_RV	(F13.8)	? Standard deviation of radial velocity	[ucd=stat.stdev;spect.dopplerVeloc]
#Column	e_RV	(F13.8)	? Standard error of radial velocity	[ucd=stat.error]
#Column	n_RV	(I4)	Number of member stars with a radial velocity	[ucd=meta.note]
#Column	logAge50	(F11.8)	? 50th percentile of logarithm of cluster age	[ucd=time.age]
#Column	AV50	(F11.8)	? 50th percentile of V-band cluster extinction	[ucd=phys.absorption]
#Column	r50Jpc	(F12.8)	? Radius containing 50% of members within the Jacobi radius in parsecs	[ucd=phys.size.radius]
#Column	rJpc	(F13.8)	? Jacobi radius in parsecs	[ucd=phys.size.radius]
#Column	probJ	(E10.3)	? Probability of the cluster having a valid Jacobi radius	[ucd=stat.fit.goodness]
#Column	NJ	(I4)	[9/4171]? Number of stars within best-fit Jacobi radius	[ucd=meta.number]
#Column	MassJ	(F15.8)	? Cluster mass within the Jacobi radius	[ucd=phys.mass]
#Column	e_MassJ	(F15.8)	? Error on cluster mass within the Jacobi radius	[ucd=stat.error]
#Column	MassTot	(F15.8)	? Total observed cluster mass	[ucd=phys.mass]
#Column	e_MassTot	(F15.8)	? Error on total observed cluster mass	[ucd=stat.error]
#Column	CMDCl50	(F11.8)	[0/1] 50th percentile of CMD class	[ucd=meta.code]
Name	Type	CST	N	Nt	GLON	GLAT	r50pc	rcpc	rtpc	s_pmRA	e_pmRA	s_pmDE	e_pmDE	Plx	s_Plx	e_Plx	dist16	dist50	dist84	X	Y	Z	RV	s_RV	e_RV	n_RV	logAge50	AV50	r50Jpc	rJpc	probJ	NJ	MassJ	e_MassJ	MassTot	e_MassTot	CMDCl50
UBC_1147            	o	 9.17184818	    81	   77	 98.13458898	 7.727e-01	   4.05313982	   7.26406728	  10.88098305	 0.11832854	 0.01348479	 0.08598984	 0.00979945	  0.36261830	 0.03489674	 0.00397685	  2433.93490396	  2454.47117791	   2475.35694949	  -8469.15856686	   2429.55463037	     54.79261158	 -15.16402301	   3.90860751	   2.25663560	   3	 7.86132979	 2.65779209	  4.05313982	  11.81521603	 1.000e+00	  77	   521.07470362	    48.53057243	   552.45536363	    45.32513859	 0.99686077
UBC_1148            	o	 4.53450445	    40	   34	 98.47951399	-2.345e-01	   2.56859040	   5.57030026	   6.50955628	 0.07456696	 0.01278813	 0.05034848	 0.00863469	  0.22489217	 0.04307443	 0.00738720	  3777.87270810	  3869.67265673	   3966.04507646	  -8692.60928201	   3827.34040700	      6.42882357	 -55.55980923	   0.89074602	   0.62985255	   2	 8.38787842	 3.73977375	  2.85895984	  15.91453892	 1.000e+00	  40	  1081.05217889	   184.82479394	  1081.05217889	   184.82479394	 0.18375348
UBC_1149            	o	 9.57026121	    66	   62	 98.60875465	 8.146e-01	   3.51370246	   3.55156471	  12.76986599	 0.08369858	 0.01062973	 0.07961869	 0.01011158	  0.25070627	 0.04990105	 0.00633744	  3468.09734906	  3530.95023482	   3596.12335648	  -8650.32178144	   3490.81645354	     72.35579982	 -71.98130019	  36.07239491	  12.75351753	   8	 8.06179476	 3.62521064	  3.51370246	  15.18866344	 1.000e+00	  62	   984.17657691	    93.64823234	   987.70875420	   112.53594465	 0.38069572
UBC_1150            	o	11.07067578	    55	   55	 99.12508948	 7.487e+00	   1.04103803	   0.60083952	   6.22331327	 0.13396697	 0.01806410	 0.15427262	 0.02080212	  0.62615617	 0.05492794	 0.00740648	  1510.73055369	  1519.90624420	   1529.19407619	  -8360.45167177	   1487.87582179	    219.46712819	 -21.74469830	   1.40300675	   0.99207559	   2	 6.57944965	 2.12098837	  1.04103803	   9.37609193	 1.000e+00	  55	   281.21308110	    25.72849709	   281.21308110	    25.72849709	 0.88358808
UBC_1151            	o	 7.35586513	    58	   50	100.08208467	 2.362e+00	   2.74448071	   3.65208667	   8.39160168	 0.07346620	 0.01038969	 0.09308641	 0.01316441	  0.48756168	 0.03652344	 0.00516519	  1952.01992234	  1967.63505515	   1983.50202825	  -8465.92221110	   1935.60503291	    102.77596522	 -49.60584034	  32.05313103	  18.50588383	   3	 7.43964863	 3.41180694	  3.13802171	  10.78777171	 1.000e+00	  54	   411.14164404	    54.92217215	   442.54659291	    55.49403034	 0.69892079
UBC_1152            	o	 8.81179566	    48	   48	100.44965527	 1.243e+00	   4.21474118	   8.27035381	   8.27035381	 0.07828303	 0.01129918	 0.06351618	 0.00916777	  0.38130991	 0.03555133	 0.00513139	  2423.52246877	  2447.64085012	   2472.24409879	  -8565.66154932	   2406.47975818	     75.03744758	 -19.30593531	  11.88549536	   6.86209395	   3	 8.31346846	 2.77698040	  4.21474119	  11.29745224	 1.000e+00	  48	   445.50885345	    54.09519991	   445.50885345	    54.09519991	 0.99075952
UBC_1153            	o	 7.02418872	    50	   37	100.44384941	-2.580e+00	   8.11966911	  15.25982977	  21.44986090	 0.03579138	 0.00588407	 0.04573743	 0.00751919	  0.25524069	 0.01662747	 0.00273354	  3519.01478165	  3557.72436382	   3597.29503814	  -8766.63955049	   3495.23912000	   -137.66656956	             	             	             	   0	 7.50329876	 1.21410525	  4.61758032	   9.39844038	 9.994e-01	  20	   228.72875897	    31.52054222	   648.71111422	    55.83786077	 0.99701583
UBC_1156            	o	 6.41453718	    27	   25	101.67500176	-4.769e-01	   4.76817027	   9.85977461	   9.85977461	 0.05780332	 0.01156066	 0.05854372	 0.01170874	  0.30022326	 0.01194739	 0.00238948	  3080.95249037	  3125.72775397	   3171.82364155	  -8754.53550537	   3060.95478703	     -3.59105706	 -41.51592378	   1.54583957	   1.09307364	   2	 8.34711456	 1.96600246	  4.76817027	   9.88321292	 9.917e-01	  25	   272.92066488	    53.63907790	   272.47194156	    54.61448413	 0.97420833
UBC_1157            	o	10.97833011	    58	   58	101.96115774	-2.984e+00	   5.67778581	   7.63391722	  17.27063699	 0.05250830	 0.00689468	 0.05912080	 0.00776294	  0.29351959	 0.03156147	 0.00414422	  3081.70298970	  3116.58256297	   3152.26072840	  -8767.41498685	   3044.78279868	   -139.79170245	 -60.85439013	   3.46787352	   0.96181506	   1	 8.68949652	 0.82841006	  4.26468218	  10.62405851	 1.000e+00	  51	   340.45179473	    42.01583998	   368.58064315	    52.43042676	 0.74209857
UBC_1158            	o	 7.48146861	    35	   34	101.96352915	 4.632e-01	   1.45773112	   0.60763136	  12.36608074	 0.10576453	 0.01813847	 0.06445053	 0.01105317	  0.33634090	 0.03042015	 0.00521701	  2648.22744998	  2692.08761404	   2737.42507663	  -8679.93534662	   2633.52920982	     43.99592637	 -46.93130625	   6.39062142	   1.84481350	   1	 8.22700834	 2.13183761	  1.43118267	   9.62556245	 1.000e+00	  32	   263.23475399	    36.52870921	   273.51219336	    40.74568619	 0.49310763
UBC_1159            	o	 9.09096614	    88	   75	102.40541621	-1.818e+00	   6.28933147	  14.69851859	  14.69851859	 0.10060976	 0.01161741	 0.07230392	 0.00834894	  0.25999496	 0.02894115	 0.00334184	  3472.23337567	  3509.80444294	   3548.19747463	  -8875.87625443	   3426.13321196	    -88.60236097	 -70.40910083	  12.95535457	   9.16081907	   2	 8.39344072	 1.07848358	  5.74597071	  12.32293653	 1.000e+00	  68	   503.91217810	    46.39399004	   602.02250133	    74.66462461	 0.99701783
UBC_1161            	o	 5.47986978	    59	   53	102.88296020	 3.348e+00	   3.98112753	   3.48899639	  16.12878040	 0.07034127	 0.00966212	 0.07651944	 0.01051075	  0.17169009	 0.04767961	 0.00654930	  5134.12029791	  5295.48855931	   5467.32978038	  -9299.84082456	   5153.37659746	    333.10910457	 -60.17516390	   2.45809566	   1.22904783	   4	 8.41715193	 2.83489072	  3.98112753	  16.98519635	 1.000e+00	  53	  1024.65799274	    99.18352163	  1113.52074401	   106.90045555	 0.80616745
UBC_1162            	o	 8.20027494	    49	   40	102.92224334	 4.232e+00	   4.85258427	   8.59279700	  13.08283033	 0.09132708	 0.01444008	 0.06477549	 0.01024190	  0.23341525	 0.02362274	 0.00373508	  3635.73267333	  3698.35464227	   3763.17162351	  -8946.07117200	   3594.86317891	    295.84288982	 -53.09307014	   3.09617922	   1.09466466	   8	 8.58665228	 2.54011929	  3.28174252	  10.39881236	 9.916e-01	  32	   289.16559664	    79.71332511	   438.04945608	   105.34826022	 0.89548987
UBC_1163            	o	20.84692874	   207	  201	103.24481228	 4.748e-01	   4.25543002	   9.28221269	  10.76749133	 0.09327367	 0.00657902	 0.08633059	 0.00608929	  0.32684613	 0.05489102	 0.00387171	  2806.44779001	  2830.37896173	   2854.72177591	  -8770.36088737	   2754.99687774	     45.91758256	 -56.03179819	   5.25355843	   1.07237812	  24	 9.13260508	 3.44994640	  4.38117042	  22.08715340	 1.000e+00	 207	  3102.41931887	   211.23701858	  3102.41931887	   211.23701858	 0.13058342
UBC_1164            	o	 6.87331180	    25	   22	103.48227890	-4.129e+00	   1.40387798	   1.60512503	   4.69129887	 0.08670664	 0.01848592	 0.06157655	 0.01312816	  0.46949756	 0.02034811	 0.00433823	  2014.17470182	  2027.20104358	   2040.39697355	  -8593.74804387	   1966.22057484	   -123.93899125	 -36.82572540	   1.73008181	   0.86504091	   4	 8.32632971	 0.68819991	  1.87417339	   6.88651106	 9.979e-01	  25	   102.90585461	    34.30471796	   102.90585461	    34.30471796	 0.99968836
UBC_1165            	o	 5.79069667	    99	   79	103.84495011	-9.693e-01	  14.97090324	  24.42909433	  24.42909433	 0.07566995	 0.00851353	 0.09765451	 0.01098699	  0.22006302	 0.02410741	 0.00271230	  3953.61862504	  4000.94779458	   4049.42385828	  -9079.41070172	   3884.15275296	    -44.42572357	             	             	             	   0	 7.40408921	 2.10889471	  6.16907531	  10.88022868	 1.000e+00	  29	   318.90960894	    40.45271934	  1033.21666437	   134.71893940	 0.47522844
UBC_1168            	o	 6.86592684	    51	   41	105.60361148	-7.883e-01	   3.10510789	   5.24166033	   8.51984802	 0.07011988	 0.01095089	 0.06233446	 0.00973501	  0.32111488	 0.02600195	 0.00406082	  2820.19492995	  2851.98987421	   2884.50990704	  -8889.12586121	   2746.62233016	    -16.47019368	 -22.30669639	  64.87200409	  22.93571700	   1	 8.00077105	 2.01089609	  3.20061695	  11.38510070	 1.000e+00	  45	   415.76046769	    38.93813016	   437.36491138	    51.15772270	 0.94041976
UBC_1169            	o	10.76864002	    72	   69	105.80001167	-1.367e+00	   4.97540897	   4.61646137	  19.28200001	 0.07551420	 0.00909084	 0.05756566	 0.00693009	  0.18867431	 0.03292405	 0.00396359	  4468.37084586	  4548.91560140	   4632.41738282	  -9360.47113250	   4375.80318376	    -84.57043375	 -94.13566188	   6.79721433	   3.03980666	   5	 8.46313190	 2.29351723	  4.73107764	  15.99064599	 1.000e+00	  66	   918.35920310	    84.20458813	   966.61955410	   102.08128292	 0.68962482
UBC_1170            	o	 4.13787656	    24	   24	106.20675660	-1.700e+00	   7.58003130	  15.31509625	  15.31509625	 0.08493942	 0.01733819	 0.07160542	 0.01461640	  0.29119580	 0.01333809	 0.00272263	  3080.13555354	  3139.30940624	   3200.80142460	  -8998.01531125	   3013.22984205	    -70.08441816	             	             	             	   0	 7.83423257	 1.64944363	  3.02894807	   7.56472936	 9.868e-01	  12	   118.40990178	    18.32504949	   192.46500387	    31.34251830	 0.99948823
UBC_1171            	o	 6.51835292	    48	   28	106.60222660	-1.926e+00	   3.06312361	   6.01067360	   7.98317889	 0.05344525	 0.01010020	 0.05065927	 0.00957370	  0.35699202	 0.02278451	 0.00430587	  2577.73418161	  2601.54300461	   2625.79574038	  -8865.09997457	   2491.68112318	    -64.72209666	 -54.86265441	   5.90170685	   4.17313694	   2	 8.11642456	 1.04005361	  3.29684368	   9.13514773	 1.000e+00	  31	   219.91488660	    41.93392190	   264.70871086	    61.76093660	 0.99862900
UBC_1173            	o	 8.78933660	    45	   41	107.35173368	-2.236e+00	   3.34208937	   3.20813782	  12.61779765	 0.08130745	 0.01269809	 0.07269190	 0.01135257	  0.25104905	 0.02688412	 0.00419859	  3469.08351467	  3528.27437968	   3589.52018240	  -9173.77902236	   3365.14525873	   -114.19017541	 -50.56837068	   3.17121463	   2.24238737	   2	 8.59403467	 1.93055612	  2.90709074	  10.86409246	 1.000e+00	  36	   340.61015704	    75.30515652	   383.51218026	    69.69773188	 0.55082318
UBC_1174            	o	 7.82222676	    26	   26	108.79482429	-8.845e+00	   2.52554813	   2.27248698	  10.01923635	 0.14554497	 0.02854372	 0.08496564	 0.01666313	  0.44978646	 0.03001366	 0.00588616	  2018.80365667	  2050.76793698	   2083.76070024	  -8775.63591937	   1918.33092523	   -292.85723191	             	             	             	   0	 8.68033981	 0.62666750	  2.48537424	   6.50744341	 1.000e+00	  25	    84.30886241	    20.84629458	    84.72523335	    22.02116084	 0.96977463
UBC_1176            	o	 8.48382932	    41	   38	110.23532643	-3.469e-01	   3.42843742	   3.87525029	  11.53751899	 0.09749633	 0.01581599	 0.08620110	 0.01398367	  0.33730904	 0.02120679	 0.00344020	  2673.72902436	  2705.36995364	   2737.76872928	  -9057.71733360	   2538.34873759	      6.81787547	 -38.65808307	  18.89584563	  13.36138058	   2	 8.47258043	 1.63324761	  3.39561297	   9.59528449	 1.000e+00	  36	   241.29723793	    25.90935568	   263.34408773	    38.67828230	 0.95899519
UBC_1177            	o	 8.65505999	    47	   44	111.47385607	-2.753e-01	   5.27215574	  12.40516110	  12.40516110	 0.06550626	 0.00987544	 0.06226140	 0.00938626	  0.32695234	 0.02170283	 0.00327183	  2746.46236745	  2770.70295260	   2795.37524834	  -9136.27963386	   2578.34498074	     10.08519356	             	             	             	   0	 7.44674397	 2.03923261	  5.05986665	  11.93990656	 1.000e+00	  43	   457.22467721	    39.41936608	   500.01978993	    51.53410781	 0.99862844
UBC_1178            	o	 6.05222504	    48	   40	111.60963497	-1.360e+00	  13.83242785	  23.10820957	  23.10820957	 0.07256335	 0.01147327	 0.08731433	 0.01380561	  0.29887782	 0.01705178	 0.00269612	  2999.17395362	  3033.21093682	   3068.02934511	  -9238.91019925	   2819.22673384	    -48.34709861	 -70.06295780	   7.68465806	   4.43673940	   1	 7.93459296	 2.21014035	  3.45777229	   8.52378765	 1.000e+00	  14	   162.98515456	    30.86111937	   527.79452176	    43.82350675	 0.13449308
UBC_1179            	o	 3.89905157	    19	   10	111.82985484	-1.982e-01	   2.89344716	   4.32405966	   4.32405966	 0.05674021	 0.01794283	 0.05641292	 0.01783933	  0.30914538	 0.01196832	 0.00378472	  2893.70874221	  2947.89406764	   3004.14738059	  -9218.16584773	   2736.49171493	     13.41275646	             	             	             	   0	 7.70408320	 2.05885303	  4.14526080	   9.23311281	 9.998e-01	  18	   206.49462162	    58.88412877	   212.26083659	    63.07836817	 0.96855098
UBC_1181            	o	 7.76704640	    43	   35	112.62136391	 3.929e+00	   4.10714457	   6.29088999	  11.73160586	 0.07881944	 0.01332292	 0.05378287	 0.00909096	  0.16028800	 0.03860030	 0.00652464	  5057.12126983	  5296.80187212	   5560.33198084	 -10153.60311095	   4877.80992411	    388.98608968	 -78.32104504	   4.72490153	   2.11304020	   1	 8.88126945	 3.04395866	  4.60957236	  17.25814748	 1.000e+00	  40	   953.02188242	   227.37351419	   968.16141441	   251.13100740	 0.84009179
UBC_1182            	o	 9.50606477	   114	   91	113.51075246	-9.309e-03	   5.08376217	   3.41778467	  26.09862164	 0.07787835	 0.00816387	 0.10865111	 0.01138973	  0.23279568	 0.03895285	 0.00408337	  3740.40889190	  3777.40581821	   3815.14193993	  -9628.85386712	   3463.82668737	     24.04823568	 -69.95763553	  31.75626435	  15.87813218	   4	 7.94265389	 2.37638640	  4.62195593	  14.56708177	 1.000e+00	  79	   714.12968843	   126.62863242	  1153.19227610	   140.30765990	 0.98602849
UBC_1183            	o	 5.39068616	    45	   23	113.61627744	 6.536e-01	   2.38459864	   5.06252655	   5.06252655	 0.05690089	 0.01186466	 0.05391284	 0.01124160	  0.38092469	 0.02059099	 0.00429352	  2557.27591270	  2584.51033322	   2612.33107904	  -9157.20395180	   2367.90175017	     52.93407129	 -13.86595470	  26.18828900	  18.51791674	   2	 8.13409853	 3.51862359	  4.66034223	  11.06750050	 1.000e+00	  41	   364.70626364	   102.44097921	   373.21417360	   110.25865873	 0.96359515
UBC_1184            	o	15.47028165	   113	  112	113.64939548	 9.245e-01	   3.87764594	   3.74942673	  14.55228068	 0.11253734	 0.01063378	 0.10167825	 0.00960769	  0.57509501	 0.04968029	 0.00469435	  1631.34746711	  1639.14494389	   1647.01731906	  -8779.34132192	   1501.29016400	     48.93114391	 -24.59769169	  26.88542727	   5.48796486	  24	 8.54978132	 3.47058249	  3.75457476	  13.19809332	 1.000e+00	 105	   710.68480157	    86.29388712	   776.66765883	    79.99632371	 0.59989420
UBC_1185            	o	13.73378279	   106	   93	113.82540033	 6.451e-01	   5.77472667	  13.81910123	  13.81910123	 0.08574696	 0.00889155	 0.09988467	 0.01035756	  0.31991402	 0.03223526	 0.00334264	  2808.01220623	  2828.64831880	   2849.58998693	  -9264.44822231	   2587.42981495	     55.57739396	 -54.28272122	   8.93501225	   3.99585895	   5	 7.16331959	 3.26861739	  5.95217194	  16.34635760	 1.000e+00	 101	  1136.50538119	   159.61065966	  1226.51749470	   146.41023628	 0.99460042
UBC_1186            	o	 8.68662775	    51	   45	113.94075038	-1.045e+01	   3.88891886	   5.61668859	  11.41117556	 0.10876220	 0.01621331	 0.09509401	 0.01417578	  0.58112026	 0.04562452	 0.00680130	  1604.09123127	  1613.38688285	   1622.79089833	  -8766.56772326	   1450.14382416	   -270.05776201	 -33.28294615	  36.06704330	  25.50325089	   2	 7.88755274	 0.34144703	  3.02792843	   7.08344465	 1.000e+00	  35	   111.44212156	    15.91788319	   181.28429116	    15.57422133	 0.99838558
UBC_1189            	o	 7.23647827	    40	   37	115.30617299	 7.999e-01	   1.95209576	   1.28314095	  10.24243803	 0.08258279	 0.01357653	 0.04344093	 0.00714164	  0.35898288	 0.03302866	 0.00542988	  2455.13374409	  2481.07586784	   2507.57208027	  -9182.32474635	   2242.76551429	     58.15318378	             	             	             	   0	 8.11795044	 2.17183495	  1.95209576	  10.98526083	 1.000e+00	  37	   365.61852278	    45.98087149	   389.02342486	    51.77139570	 0.99694484
UBC_1190            	o	 9.02229681	    52	   52	116.18382502	-1.267e+00	   3.49717015	   5.37632980	   9.97322659	 0.05676391	 0.00787174	 0.04802745	 0.00666021	  0.35175755	 0.03572685	 0.00495442	  2567.18079072	  2593.56401955	   2620.49516670	  -9266.25123814	   2326.85262887	    -33.59962006	             	             	             	   0	 7.86756277	 1.85941172	  3.49717016	  11.03794503	 1.000e+00	  52	   356.07862695	    44.54815679	   356.07862695	    44.54815679	 0.99979827
UBC_1191            	o	 7.34759767	    75	   55	116.72537352	-2.819e+00	   6.19808009	  12.09397817	  12.09397817	 0.10005261	 0.01349109	 0.07314523	 0.00986290	  0.33278380	 0.03525011	 0.00475312	  2742.48871720	  2772.53864781	   2803.25439865	  -9367.65866935	   2473.36047281	   -112.34146785	             	             	             	   0	 7.79803658	 2.01001430	  5.40132406	   9.91462248	 1.000e+00	  46	   249.60241473	    59.35007826	   422.74678297	    71.40095385	 0.38785806
UBC_1193            	o	 9.34055033	    41	   41	117.19428496	-4.323e-01	   7.34430646	  16.38419631	  16.38419631	 0.07988047	 0.01247523	 0.03884344	 0.00606633	  0.33642670	 0.01983868	 0.00309828	  2748.88767133	  2777.07932045	   2805.85520910	  -9391.13523070	   2470.03733091	      3.09978835	 -75.38370500	   0.34315436	   0.24264677	   2	 8.41871738	 1.86550570	  6.15836967	  10.34355828	 9.999e-01	  32	   282.93447047	    79.87959358	   397.19263320	    80.73290463	 0.96879566
UBC_1195            	o	 5.92175417	   123	  120	117.58516194	-4.485e+00	  12.65134079	  15.90913547	  39.91777619	 0.10031781	 0.00915772	 0.08013176	 0.00731500	  0.25618576	 0.04989218	 0.00455451	  3274.67495098	  3306.53422669	   3339.01950990	  -9649.08411226	   2921.68674163	   -233.85259686	 -74.12345007	  29.48563856	  13.18637843	   5	 8.33525515	 1.47513789	  6.51394755	  12.13488190	 1.000e+00	  57	   423.89063031	    36.83243979	   801.90363280	    94.13901202	 0.98738426
UBC_1196            	o	 9.53167186	    57	   49	117.88041515	-2.760e-01	   5.01162810	  10.26598400	  10.26598400	 0.07090903	 0.01012986	 0.06823834	 0.00974833	  0.35256726	 0.01989496	 0.00284214	  2607.46683676	  2633.28231055	   2659.61407302	  -9353.38108417	   2327.59960802	     11.26985013	             	             	             	   0	 8.17596340	 1.66368532	  5.16439591	  11.79875918	 1.000e+00	  53	   428.26248697	    50.63207491	   446.66991038	    56.67376418	 0.99851513
UBC_1199            	o	 5.93006012	    66	   33	118.70826300	-3.158e+00	   1.30188540	   1.34149094	   4.66321722	 0.07116592	 0.01238840	 0.07033301	 0.01224341	  0.43190036	 0.04176197	 0.00726983	  2260.19950961	  2283.33993990	   2306.95910543	  -9217.42702584	   1999.62555700	   -102.16419137	             	             	             	   0	 8.26211166	 1.70331705	  2.61069611	   9.80825970	 1.000e+00	  48	   255.97955146	    45.40399474	   371.68472473	    42.16416762	 0.98883009
UBC_1204            	o	11.71930877	    62	   58	119.97742413	-5.291e+00	   2.02459860	   2.41957531	   6.58223301	 0.11859844	 0.01557274	 0.10789037	 0.01416670	  0.46118716	 0.03338956	 0.00438426	  1997.89479930	  2012.21943715	   2026.75096987	  -9123.58207232	   1735.60317783	   -162.19910384	             	             	             	   0	 8.19830179	 1.20501864	  2.22513173	  10.19608946	 1.000e+00	  62	   298.42275568	    29.75380109	   298.42275568	    29.75380109	 0.99912560
UBC_1205            	o	12.22030324	    82	   82	121.02457509	 2.468e+00	   3.11189285	   1.88334965	  17.74397135	 0.08830197	 0.00975132	 0.07981531	 0.00881413	  0.24731296	 0.04294951	 0.00474298	  3350.28426877	  3404.87012588	   3461.26416773	  -9874.85195803	   2915.08691821	    171.88102270	 -81.17869783	   8.38875755	   4.19437878	   4	 8.13769388	 3.98236907	  3.03854913	  17.23017286	 1.000e+00	  81	  1149.44585893	   144.42553439	  1196.17700828	   129.38294224	 0.96487311
UBC_1206            	o	 5.03213724	    22	   18	122.04167149	 4.714e+00	   1.68934595	   1.18152647	   8.35808484	 0.07886872	 0.01858954	 0.08526597	 0.02009738	  0.29798810	 0.01779753	 0.00419492	  2934.38889979	  3001.82193331	   3072.42712170	  -9708.52217391	   2535.92648459	    271.54820952	 -58.67897743	   5.40396288	   3.11997942	   3	 8.81645298	 2.94903040	  1.95726559	  11.35732024	 9.997e-01	  20	   350.43441366	    64.18571585	   383.58812575	    71.82922415	 0.43611570
UBC_1207            	o	11.86683135	    77	   75	122.47982944	-1.499e+00	  11.49293926	  27.13298594	  27.13298594	 0.06948978	 0.00802399	 0.07932876	 0.00916010	  0.36930396	 0.02161756	 0.00249618	  2451.19944755	  2468.97492959	   2487.01010149	  -9447.52500190	   2082.06820639	    -40.37227933	             	             	             	   0	 7.81032968	 1.70221090	  2.85184259	   8.09611186	 1.000e+00	  20	   139.46708449	    15.59745548	   477.50844441	    57.81612458	 0.99875316
UBC_1210            	o	 6.67323535	    59	   35	123.44648742	 4.087e+00	   2.26891554	   4.64841073	   5.83815366	 0.11699961	 0.01977654	 0.11488547	 0.01941919	  0.25471197	 0.03268011	 0.00552395	  3428.24907353	  3496.92384248	   3568.40624327	 -10043.78182311	   2910.41705719	    274.96759818	 -69.35775773	   0.44766338	   0.18275781	   1	 8.43916130	 2.72103095	  4.08579255	  13.65030620	 1.000e+00	  58	   554.05017044	    58.79326646	   566.60100442	    58.30309696	 0.76157570
