#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T03:05:41 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T03:05:41	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/594/A27/psz2&-out.max=unlimited&-out=INDEX,NAME,GLON,GLAT,RAJ2000,DEJ2000,SNR,PIPEDET,PIPE-DET,VALID,z,MSZ,MSZ_ERR_UP,MSZ_ERR_LOW,MSZERR,Y5R500,e_Y5R500,COSMO,REDSHIFT_ID	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35940027
#Name: J/A+A/594/A27
#Title: Planck Sunyaev-Zeldovich sources (PSZ2) (Planck+, 2016)
#INFO	ivoid=ivo://cds.vizier/j/a+a/594/a27	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/594/a27	    IVOID of underlying data collection
#INFO	creator=Plankc collaboration Ade P.A.R.	    First author or institution
#INFO	cites=bibcode:2016A&A...594A..27P	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2016	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/594/A27	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35940027	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-04-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_594_A27_psz2:
#Name: J/A+A/594/A27/psz2
#Title: Second SZ catalogue (PSZ2) (Union catalog)
#Column	Index	(I4)	Index used to cross-reference with individual catalogues (INDEX)	[ucd=meta.id]
#Column	Name	(A18)	Source name (NAME) (1)	[ucd=meta.id;meta.main]
#Column	GLON	(F11.7)	Galactic longitude (GLON)	[ucd=pos.galactic.lon]
#Column	GLAT	(F11.7)	Galactic latitude (GLAT)	[ucd=pos.galactic.lat]
#Column	RAJ2000	(F11.7)	Right ascension (J2000) transformed from (GLON,GLAT) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F11.7)	Declination (J2000) transformed from (GLON,GLAT) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	SNR	(F8.5)	Signal-to-noise ratio of the detection (SNR)	[ucd=stat.snr]
#Column	z	(F9.6)	Redshift of cluster (REDSHIFT) (5)	[ucd=src.redshift]
#Column	MSZ	(F9.6)	? SZ mass proxy (MSZ) (6)	[ucd=phys.mass]
#Column	E_MSZ	(F9.6)	? Upper bound of 68% SZ mass proxy confidence interval (MSZ_ERR_UP) (6)	[ucd=stat.error;stat.max]
#Column	e_MSZ	(F9.6)	? Lower bound of 68% SZ mass proxy confidence interval (MSZ_ERR_LOW) (6)	[ucd=stat.error]
#Column	Y5R500	(F10.6)	Mean marginal Y5R500 as determined by reference pipeline (Y5R500)	[ucd=stat.snr]
#Column	e_Y5R500	(F9.6)	Uncertainty on Y5R500 as determined by reference pipeline (Y5R500_ERR)	[ucd=stat.error]
#Column	COSMO	(I1)	[0/1] Indicates whether detection is in the cosmology sample (COSMO)	[ucd=meta.code]
#Column	zID	(a25)	External identifier of cluster associated with redshift measurement (REDSHIFT_ID) (5)	[ucd=src.redshift]
Index	Name	GLON	GLAT	RAJ2000	DEJ2000	SNR	z	MSZ	E_MSZ	e_MSZ	Y5R500	e_Y5R500	COSMO	zID
1437	PSZ2 G305.14-33.60	305.1409280	-33.6080756	357.0183531	-83.2462831	 5.29016	-1.000000	         	         	         	  1.525780	 0.750348	0	
1438	PSZ2 G305.39-40.24	305.3910632	-40.2434966	004.6578374	-76.7277062	 5.07610	-1.000000	         	         	         	  2.155470	 1.170277	0	
1439	PSZ2 G305.55-42.77	305.5519563	-42.7775024	005.7782256	-74.2063506	 5.55634	-1.000000	         	         	         	  3.075257	 1.351284	0	
1440	PSZ2 G305.59-54.80	305.5983197	-54.8052016	009.5577515	-62.2546211	 5.26117	-1.000000	         	         	         	  1.883713	 0.779190	0	
1441	PSZ2 G305.76+44.79	305.7693589	 44.7920720	194.9767598	-18.0330138	 5.71714	-1.000000	         	         	         	  1.116500	 0.257809	0	
1442	PSZ2 G305.88-44.56	305.8845578	-44.5639064	005.8865502	-72.4040927	 8.63036	 0.300000	 5.688925	 0.402616	 0.436391	  1.284864	 0.288989	1	
1443	PSZ2 G305.96-25.45	305.9613756	-25.4561190	251.9190311	-86.8106899	 6.64376	-1.000000	         	         	         	  1.539020	 0.511336	0	
1444	PSZ2 G305.96-37.15	305.9628938	-37.1543237	359.2900797	-79.6524604	 6.72116	-1.000000	         	         	         	  3.780846	 1.290609	1	
1445	PSZ2 G306.02+34.47	306.0202522	 34.4723846	195.7517572	-28.3299816	 5.63451	 0.221200	 4.996375	 0.555810	 0.606237	  2.690485	 1.125785	0	
1446	PSZ2 G306.22-53.56	306.2223584	-53.5668150	008.4858181	-63.4495227	 4.50315	 0.597129	 5.170574	 0.693647	 0.773563	  1.079181	 0.531626	0	SPT-CLJ0033-6326
1447	PSZ2 G306.23+11.92	306.2312582	 11.9217922	197.9731390	-50.8188756	 5.02782	-1.000000	         	         	         	  1.351985	 0.512876	0	
1448	PSZ2 G306.50+38.50	306.5066515	 38.5058925	195.9278046	-24.2806544	 7.61472	 0.128800	 4.275730	 0.364418	 0.372568	  4.157853	 0.963733	0	RXCJ1303.7-2415
1449	PSZ2 G306.62-41.25	306.6296365	-41.2577191	001.6583114	-75.5472413	 5.18556	-1.000000	         	         	         	  1.268741	 0.511386	0	
1450	PSZ2 G306.66+61.06	306.6654189	 61.0697189	194.6654044	-01.7496547	12.02371	 0.084500	 4.446865	 0.240766	 0.246693	  7.966703	 1.499167	1	RXCJ1258.6-0145
1451	PSZ2 G306.77+58.61	306.7786139	 58.6108082	194.8673247	-04.2009433	15.44750	 0.084500	 5.074183	 0.176684	 0.200256	 12.157084	 1.596195	1	RXCJ1259.3-0411
1452	PSZ2 G307.23+16.35	307.2328645	 16.3556914	198.8398574	-46.3161949	 5.32683	-1.000000	         	         	         	  0.989461	 0.184048	0	
1453	PSZ2 G307.56-10.74	307.5681995	-10.7436783	208.6607112	-73.0439769	 9.97799	 0.250000	 7.745479	 0.505950	 0.517397	  6.548486	 1.885442	0	
1454	PSZ2 G307.72-77.87	307.7210955	-77.8726180	011.5624095	-39.2073460	 5.78155	 0.453000	 6.035635	 0.621573	 0.669384	  1.243483	 0.431135	0	
1455	PSZ2 G308.04-15.48	308.0445915	-15.4871764	216.0945865	-77.4267491	 4.65930	-1.000000	         	         	         	  1.110929	 0.401279	0	
1456	PSZ2 G308.33-20.21	308.3382896	-20.2194115	229.6124062	-81.5030224	10.69527	 0.480000	10.318700	 0.570543	 0.584636	  3.567462	 0.904447	0	
1457	PSZ2 G308.44+24.24	308.4488294	 24.2408033	199.2779933	-38.3557669	 7.10029	 0.255300	 6.286082	 0.548044	 0.551328	  2.199833	 0.573335	1	RXCJ1317.1-3821
1458	PSZ2 G308.64+60.26	308.6459313	 60.2619779	195.6929497	-02.4839679	 4.53094	 0.084700	 2.222319	 0.316916	 0.333043	  3.892370	 2.069121	0	RXCJ1302.8-0230
1459	PSZ2 G308.85-50.61	308.8539689	-50.6185276	003.5681658	-66.0802335	 5.80819	 0.159900	 3.030337	 0.328876	 0.347930	  0.876383	 0.224479	0	RXCJ0014.3-6604
1460	PSZ2 G309.39+13.26	309.3981437	 13.2638219	202.5015521	-49.1230914	 5.56859	 0.280000	 5.710883	 0.615878	 0.656363	  1.435161	 0.402330	0	
1461	PSZ2 G309.43-72.86	309.4344649	-72.8605977	010.1943151	-44.1328040	 6.45908	 0.350000	 5.820646	 0.544140	 0.571372	  1.439054	 0.451168	1	SPT-CLJ0040-4407
1462	PSZ2 G309.49+37.31	309.4978816	 37.3115102	198.6312704	-25.2657228	 8.20374	 0.243900	 6.716546	 0.528581	 0.533490	  1.931536	 0.499082	1	RXCJ1314.4-2515
1463	PSZ2 G309.62-19.95	309.6285670	-19.9588944	234.8253800	-80.5657397	 7.35125	-1.000000	         	         	         	  1.840648	 0.411177	0	
1464	PSZ2 G310.22+23.02	310.2260993	 23.0243671	201.5511705	-39.3544674	 4.72333	-1.000000	         	         	         	  1.712096	 0.689762	0	
1465	PSZ2 G310.81+83.91	310.8124643	 83.9117836	193.7525349	+21.0947672	 8.28912	-1.000000	         	         	         	  9.257941	 1.777812	0	
1466	PSZ2 G311.18-47.76	311.1838099	-47.7635297	357.6798135	-68.3801504	 4.85079	-1.000000	         	         	         	  1.671086	 0.651561	0	
1467	PSZ2 G311.23-23.00	311.2305248	-23.0033291	255.9131230	-81.4289483	 4.89304	-1.000000	         	         	         	  2.174782	 1.131151	0	
1468	PSZ2 G311.33-48.50	311.3319615	-48.5066058	358.1152046	-67.6484568	 5.28048	-1.000000	         	         	         	  2.681494	 1.007499	0	
1469	PSZ2 G311.62-42.31	311.6276292	-42.3155297	350.0518749	-73.2377961	 4.61992	 0.098400	 1.950878	 0.280212	 0.300568	  2.112509	 1.219893	0	RXCJ2319.6-7313
1470	PSZ2 G311.91-78.80	311.9133314	-78.8096065	010.6511037	-38.1641561	 5.20807	 0.219345	 3.646767	 0.433244	 0.459621	  0.918018	 0.337015	0	ACO 2812
1471	PSZ2 G311.98+30.71	311.9886668	 30.7159219	201.9931995	-31.5125147	18.56985	 0.048000	 4.786142	 0.165624	 0.174243	 44.768269	 5.039443	1	RXCJ1327.9-3130
1472	PSZ2 G312.35+17.84	312.3516763	 17.8490879	205.3895592	-44.1040255	 4.64904	-1.000000	         	         	         	  2.086372	 1.025325	0	
1473	PSZ2 G312.48-28.86	312.4897852	-28.8623620	296.6917179	-81.3869204	 5.56126	-1.000000	         	         	         	  3.211779	 1.188207	0	
1474	PSZ2 G312.62+35.05	312.6243154	 35.0502982	201.7700721	-27.1497570	10.92422	 0.045800	 2.888308	 0.167574	 0.167837	 24.814545	 4.179429	1	RXCJ1326.9-2710
1475	PSZ2 G312.63-66.40	312.6303807	-66.4010199	006.8029028	-50.2685685	 6.92578	 0.144800	 3.542888	 0.332807	 0.338437	  3.646404	 1.166864	1	RXCJ0027.3-5015
1476	PSZ2 G312.94+55.38	312.9406198	 55.3861640	198.5684020	-07.0411971	 4.60305	 0.189200	 3.832989	 0.536452	 0.579554	  1.592170	 0.739645	0	RXCJ1314.2-0659
1477	PSZ2 G313.00-30.01	313.0031919	-30.0116271	303.2835014	-80.7011116	 6.21216	 0.138000	 3.754782	 0.432393	 0.463648	 10.228427	 3.916002	0	RXCJ2014.2-8038
1478	PSZ2 G313.33+61.13	313.3307481	 61.1308770	197.8603310	-01.3363510	16.74117	 0.183200	 8.768981	 0.336874	 0.336886	  6.130851	 0.807985	1	RXC J1311.5-0120
1479	PSZ2 G313.33+30.29	313.3322737	 30.2995644	203.4175225	-31.7178685	 6.59686	 0.049000	 2.443000	 0.213369	 0.244225	 35.187344	14.790443	1	RXCJ1333.6-3139
1480	PSZ2 G313.55+41.93	313.5582480	 41.9357812	201.2665558	-20.2410557	 5.03199	 0.192600	 4.043344	 0.513753	 0.526268	  2.982188	 1.115102	0	RXCJ1325.1-2014
1481	PSZ2 G313.84+19.21	313.8475054	 19.2191714	206.8860445	-42.4602780	 6.63218	 0.282500	 6.694419	 0.539894	 0.553518	  2.463803	 0.725406	1	
1482	PSZ2 G313.88-17.11	313.8867691	-17.1133554	240.4389096	-75.7573790	16.63657	 0.153000	 8.025071	 0.264335	 0.277174	  8.605075	 1.019583	1	RXC J1601.7-7544
1483	PSZ2 G314.26-55.35	314.2664296	-55.3588669	359.7064788	-60.5965175	 5.94317	 0.098900	 2.261127	 0.226984	 0.240743	  2.276880	 0.665885	0	RXCJ2359.3-6042
1484	PSZ2 G314.46+13.54	314.4613357	 13.5484768	209.6776480	-47.8116277	14.90110	 0.074000	 5.285008	 0.255471	 0.236148	 22.364277	 2.962815	0	RXC J1358.9-4750
1485	PSZ2 G314.77-28.57	314.7718907	-28.5754308	293.4761027	-79.4365774	 8.21795	-1.000000	         	         	         	 19.462631	 3.988616	0	
1486	PSZ2 G314.96+10.06	314.9621798	 10.0630586	211.9006853	-51.0209574	15.49399	 0.096600	 6.831312	 0.314851	 0.290360	 20.012274	 2.792370	0	RXC J1407.8-5100
1487	PSZ2 G315.36+38.54	315.3603066	 38.5459813	203.4201679	-23.3041748	 6.32460	 0.126400	 3.883662	 0.398859	 0.421727	  2.972118	 1.370598	1	RXCJ1333.6-2317
1488	PSZ2 G315.56-37.04	315.5665207	-37.0495497	328.9119349	-75.4309098	 8.07025	 0.233000	 5.692326	 0.432994	 0.434680	  1.868372	 0.446924	1	
1489	PSZ2 G315.66-28.64	315.6668559	-28.6471461	293.5013063	-78.6476478	 8.21382	-1.000000	         	         	         	 12.171131	 2.432682	0	
1490	PSZ2 G315.68-18.04	315.6899100	-18.0463116	247.8374089	-75.1437360	17.05772	 0.105000	 6.424092	 0.220528	 0.207582	 13.484819	 1.417897	1	RXC J1631.6-7507
1491	PSZ2 G315.71-83.81	315.7133330	-83.8188974	011.2291975	-33.1467138	 4.55228	-1.000000	         	         	         	  2.638891	 1.282018	0	
1492	PSZ2 G316.31+28.53	316.3165538	 28.5360310	206.8724756	-32.8747102	18.85321	 0.039100	 4.627691	 0.138223	 0.148880	 38.268661	 3.742829	1	RXCJ1347.4-3250
1493	PSZ2 G316.43+54.02	316.4305338	 54.0221356	200.8194390	-08.0130277	 5.18380	-1.000000	         	         	         	  1.041822	 0.247485	0	
1494	PSZ2 G316.51-33.21	316.5199273	-33.2123916	313.5503874	-76.7867263	 4.86085	-1.000000	         	         	         	  1.014207	 0.333197	0	
1495	PSZ2 G316.89-32.24	316.8985721	-32.2460289	309.0955447	-76.8455865	 5.18287	-1.000000	         	         	         	  2.552157	 1.251664	0	
1496	PSZ2 G317.52+59.94	317.5252773	 59.9474848	200.1131951	-02.0996091	 4.51434	 0.315551	 5.084684	 0.741649	 0.779535	  2.357174	 1.147441	0	
1497	PSZ2 G317.58-17.82	317.5886404	-17.8250667	251.3731591	-73.5923016	 4.93655	 0.069000	 2.059166	 0.270816	 0.253444	  6.572465	 2.353257	0	RXC J1645.4-7334
1498	PSZ2 G317.79+26.63	317.7994638	 26.6348770	208.9920333	-34.3669750	 5.76145	-1.000000	         	         	         	  4.169361	 1.794304	0	
1499	PSZ2 G318.05-58.88	318.0523688	-58.8829657	358.7029145	-56.5519349	 5.00342	 0.530000	 5.028991	 0.569737	 0.584394	  2.177964	 0.926702	0	SPT-CLJ2354-5633
1500	PSZ2 G318.14-29.57	318.1421825	-29.5724333	296.7757129	-76.4033730	 7.45623	 0.217000	 5.887117	 0.474927	 0.502667	  4.314291	 1.395030	0	RXCJ1947.3-7623
1501	PSZ2 G318.25+73.24	318.2583182	 73.2414396	197.3109005	+10.9017388	 5.33476	 0.425500	 6.126018	 0.655889	 0.727659	  2.701144	 1.401646	0	WHL J197.343+10.85
1502	PSZ2 G318.46+83.79	318.4607936	 83.7927687	194.6379736	+21.1366488	 9.40104	-1.000000	         	         	         	 13.817479	 1.873922	0	
1503	PSZ2 G318.54-07.62	318.5416239	 -7.6298119	232.9243144	-65.5213568	 4.50377	-1.000000	         	         	         	  2.461099	 1.141011	0	
1504	PSZ2 G318.62+58.55	318.6209101	 58.5596687	200.9818911	-03.3189160	 4.85596	 0.219595	 4.418548	 0.596715	 0.631036	  2.043704	 0.999291	0	RMJ132413.2-031751.5
1505	PSZ2 G319.16+26.63	319.1680202	 26.6382191	210.4068892	-34.0109018	 4.76907	-1.000000	         	         	         	  5.474295	 3.078419	0	
1506	PSZ2 G319.19-48.59	319.1996692	-48.5971939	346.7538148	-65.1009078	 5.41720	 0.529800	 5.546910	 0.557088	 0.559590	  2.039713	 0.854750	0	 SPT-CLJ2306-6505
1507	PSZ2 G319.27-19.57	319.2725967	-19.5762681	259.5763392	-73.2266305	 5.02407	 0.260000	 4.597099	 0.553796	 0.581222	  2.290549	 0.883895	0	
1508	PSZ2 G319.41-27.54	319.4158257	-27.5499336	288.3035555	-75.3619823	 4.66161	 0.072600	 2.249766	 0.336092	 0.367268	  6.060555	 3.508607	0	RXCJ1912.6-7517
1509	PSZ2 G319.64-65.11	319.6469858	-65.1188539	001.8784071	-50.5599751	 5.43311	-1.000000	         	         	         	  4.898038	 2.320647	0	
1510	PSZ2 G320.94+83.69	320.9424867	 83.6935481	194.9459811	+21.1157325	 7.32185	-1.000000	         	         	         	  6.982998	 1.544721	0	
1511	PSZ2 G321.08-17.96	321.0822205	-17.9601762	257.9283432	-70.9264049	 4.51812	-1.000000	         	         	         	  0.895070	 0.295031	0	
1512	PSZ2 G321.30+50.63	321.3058761	 50.6342660	204.5938123	-10.5553959	 4.63419	-1.000000	         	         	         	  5.226182	 3.404149	0	
1513	PSZ2 G321.94+75.57	321.9406820	 75.5785109	197.6432832	+13.4176995	 4.65786	-1.000000	         	         	         	  3.735814	 2.213801	0	
1514	PSZ2 G321.98-47.96	321.9828287	-47.9670337	342.4563639	-64.4151940	13.67250	 0.094000	 4.023152	 0.176678	 0.178467	  6.098493	 1.033686	1	RXCJ2249.9-6425
1515	PSZ2 G322.44+20.29	322.4464552	 20.2925715	216.6178635	-38.9511590	 5.25618	-1.000000	         	         	         	  1.067067	 0.217542	0	
1516	PSZ2 G322.63-49.15	322.6348384	-49.1532209	343.5306074	-63.2452095	 7.85920	 0.211200	 4.651399	 0.322949	 0.361484	  2.515067	 0.716745	1	RXCJ2254.0-6315
1517	PSZ2 G322.74-42.10	322.7470856	-42.1025370	330.7661473	-67.9634736	 4.82680	-1.000000	         	         	         	  0.816351	 0.287125	0	
1518	PSZ2 G322.77+59.52	322.7766703	 59.5290323	202.7771376	-01.8055423	 8.68979	 0.085200	 3.226144	 0.244942	 0.253624	 11.714353	 2.699704	1	RXC J1330.8-0152
1519	PSZ2 G323.08-63.98	323.0829517	-63.9892963	358.9955294	-50.9141276	 5.68213	 0.319600	 4.569305	 0.525153	 0.593437	  3.866430	 1.408041	0	SPT-CLJ2355-5055
1520	PSZ2 G323.30+63.66	323.3016458	 63.6686629	201.7477745	+02.2118505	 8.56836	 0.259000	 6.424766	 0.419557	 0.447255	  4.077327	 1.018002	1	ZwCl 1324.6+0229
1521	PSZ2 G323.31+27.37	323.3163207	 27.3765295	214.2706026	-32.0827267	 5.67793	-1.000000	         	         	         	  2.347121	 0.900568	0	
1522	PSZ2 G323.39+81.61	323.3963979	 81.6177135	195.9540050	+19.2421173	 5.51465	 0.064300	 1.859241	 0.254416	 0.284756	  6.475641	 1.925699	0	RXC J1303.7+1916
1523	PSZ2 G323.70-25.45	323.7026362	-25.4581324	282.4323869	-71.3247736	 5.73794	-1.000000	         	         	         	  1.024530	 0.236857	0	
1524	PSZ2 G323.77-33.80	323.7758285	-33.8008943	308.3535893	-70.8782359	 5.35239	-1.000000	         	         	         	  1.466233	 0.655647	0	
1525	PSZ2 G323.96+43.81	323.9611903	 43.8155568	208.5254743	-16.4825694	 4.97385	-1.000000	         	         	         	  3.621963	 1.854684	0	
1526	PSZ2 G324.04+48.79	324.0448491	 48.7955714	206.8862609	-11.7625548	11.50636	 0.451600	11.029433	 0.568343	 0.609793	  2.503103	 0.404841	1	RXCJ1347.5-1144
1527	PSZ2 G324.54-44.97	324.5415329	-44.9792888	334.5047938	-65.1769987	 8.58427	 0.095100	 3.003284	 0.223201	 0.230745	  4.274372	 1.017305	1	RXCJ2218.0-6511
1528	PSZ2 G324.59-11.52	324.5979374	-11.5223609	249.5788636	-64.3593754	32.40285	 0.050800	 7.939415	 0.152730	 0.158233	 87.131386	 8.998718	0	RXC J1638.2-6420
1529	PSZ2 G324.69+62.17	324.6956911	 62.1705428	202.8288624	+00.9957009	 5.18634	 0.359299	 5.607998	 0.642814	 0.686414	  2.143754	 0.948731	0	RMJ133111.4+010003.2
1530	PSZ2 G324.99-49.26	324.9953575	-49.2617893	341.2652528	-62.1011097	 6.15017	 0.580000	 5.993725	 0.523448	 0.610302	  2.285879	 0.777932	1	SPT-CLJ2245-6206
1531	PSZ2 G325.17-07.05	325.1750884	 -7.0582517	243.3762656	-60.8736039	 6.76834	 0.015700	 2.396106	 0.188330	 0.282965	 35.497784	 5.918702	0	RXC J1614.3-6052
1532	PSZ2 G325.19+49.12	325.1927376	 49.1250198	207.4979135	-11.1992951	 4.62055	-1.000000	         	         	         	  2.121098	 1.064365	0	
1533	PSZ2 G325.25-33.72	325.2569414	-33.7224018	307.2512122	-69.7017107	 4.65407	-1.000000	         	         	         	  1.271425	 0.519114	0	
1534	PSZ2 G325.70+17.34	325.7066957	 17.3404339	221.8609559	-40.3457093	 8.74540	 0.315500	 7.569986	 0.508679	 0.569667	  4.344990	 1.207954	1	
1535	PSZ2 G325.86-33.56	325.8690002	-33.5619600	306.4915892	-69.2386539	 4.51756	-1.000000	         	         	         	  1.013613	 0.422090	0	
1536	PSZ2 G325.99-59.48	325.9914092	-59.4801534	353.0963781	-53.9656562	 5.85560	 0.402000	 5.615111	 0.574531	 0.639102	  1.308012	 0.481804	0	SPT-CLJ2332-5358
1537	PSZ2 G326.01+17.21	326.0134711	 17.2112326	222.2802990	-40.3275264	 4.64979	 0.062000	 2.120057	 0.237908	 0.255717	  5.686130	 3.083839	0	ABELL S0774
1538	PSZ2 G326.71+50.30	326.7128027	 50.3046168	208.0081741	-09.7482570	 4.50661	 0.202100	 4.042493	 0.524841	 0.607124	 11.126634	 6.952119	0	RXCJ1352.2-0945
1539	PSZ2 G326.73+54.80	326.7341137	 54.8041771	206.3749671	-05.5497642	 5.91758	-1.000000	         	         	         	  2.831485	 1.108522	0	
1540	PSZ2 G327.27+11.05	327.2788686	 11.0536000	227.8356362	-45.1025073	 7.24656	-1.000000	         	         	         	  1.418602	 0.190105	0	
1541	PSZ2 G327.29+09.99	327.2999603	  9.9955012	228.6528360	-45.9927363	 7.53576	 0.058000	 2.968433	 0.250756	 0.275835	  8.882958	 2.130820	0	RXC J1514.6-4558
1542	PSZ2 G327.53+25.88	327.5322857	 25.8868167	219.0462973	-31.9331583	 5.19684	 0.303800	 5.516123	 0.669884	 0.772733	  5.306126	 2.668522	0	
1543	PSZ2 G327.66-54.26	327.6606762	-54.2634034	345.9075930	-57.3801875	 5.81072	-1.000000	         	         	         	  0.898560	 0.219730	0	
1544	PSZ2 G328.05+15.79	328.0598325	 15.7936420	225.4370484	-40.6348407	 5.58051	-1.000000	         	         	         	  3.409743	 1.893414	0	
1545	PSZ2 G328.24+18.21	328.2418434	 18.2141996	224.0896952	-38.4416409	 6.38054	 0.115000	 3.502504	 0.346590	 0.356333	  6.425288	 3.187403	1	RXC J1456.2-3826
1546	PSZ2 G328.31-09.71	328.3121956	 -9.7108155	251.6508564	-60.3983860	10.23338	 0.148000	 6.214705	 0.403606	 0.398226	  6.237430	 1.914571	0	RXC J1646.6-6023
1547	PSZ2 G328.58-25.25	328.5888989	-25.2517515	284.0177269	-66.9404570	 5.27100	 0.179700	 3.823897	 0.440834	 0.467813	  1.359708	 0.456824	0	RXCJ1855.8-6654
1548	PSZ2 G328.96+71.97	328.9611716	 71.9752332	200.8032917	+10.7282220	 5.85160	-1.000000	         	         	         	  2.023848	 1.105999	0	
1549	PSZ2 G329.29+29.18	329.2997850	 29.1831965	218.9841955	-28.2837244	 5.05773	-1.000000	         	         	         	  3.869202	 1.393022	0	
1550	PSZ2 G329.36-09.90	329.3622314	 -9.9087790	253.2597416	-59.7164896	13.83640	 0.048000	 3.669181	 0.180827	 0.178269	 16.205040	 2.519165	0	RXC J1653.0-5943
1551	PSZ2 G329.48-22.67	329.4876152	-22.6740722	278.2479659	-65.5527931	 6.16602	-1.000000	         	         	         	  1.411229	 0.362105	1	
1552	PSZ2 G329.53-54.73	329.5368054	-54.7366552	345.1035029	-56.2768781	 5.77081	 0.152800	 3.209470	 0.359595	 0.367299	  2.333401	 0.867696	0	ACO  3950
1553	PSZ2 G329.57-17.96	329.5736210	-17.9664599	268.0000915	-63.8130141	 5.97524	 0.133000	 3.419472	 0.351414	 0.358648	  1.825806	 0.602905	0	RXC J1752.0-6348
1554	PSZ2 G330.07+28.11	330.0756125	 28.1106314	220.2318156	-28.9273244	 5.35565	-1.000000	         	         	         	  2.318747	 0.815210	0	
1555	PSZ2 G330.53-40.56	330.5360766	-40.5605823	320.5243115	-63.5958853	 4.68190	 0.217000	 3.701717	 0.481946	 0.493441	  1.542403	 0.706365	0	SPT-CLJ2121-6335
1556	PSZ2 G331.10+40.81	331.1076815	 40.8101251	214.8295236	-17.2044709	 5.77876	 0.299200	 5.987760	 0.641103	 0.662885	  1.509923	 0.417633	0	WHL J214.833-17.18
1557	PSZ2 G331.12+62.31	331.1283984	 62.3161537	205.5502268	+02.2563185	 6.06633	 0.076500	 2.455589	 0.244691	 0.262117	  4.865813	 1.870198	1	RXCJ1342.0+0213
1558	PSZ2 G331.96-45.74	331.9664098	-45.7493921	329.5524611	-60.4126709	 6.18453	 0.075000	 2.084438	 0.242717	 0.244286	 11.555542	 3.877717	1	RXCJ2158.4-6023
1559	PSZ2 G332.11-23.63	332.1121652	-23.6397917	281.8545359	-63.4669718	 4.80771	-1.000000	         	         	         	 11.830547	 6.128212	0	
1560	PSZ2 G332.23-46.37	332.2394461	-46.3782038	330.4690686	-59.9399120	19.68729	 0.098000	 5.770868	 0.179193	 0.175690	 10.374890	 1.198612	1	RXCJ2201.9-5956
1561	PSZ2 G332.29-23.57	332.2933476	-23.5730890	281.7983947	-63.2898298	 5.22767	 0.014600	 0.785076	 0.100614	 0.102730	  9.328238	 1.991090	0	RXC J1847.3-6320
1562	PSZ2 G332.36+62.19	332.3622164	 62.1900510	206.1236236	+02.3890214	 5.25274	 0.376445	 5.947719	 0.673206	 0.738043	  1.489363	 0.570667	0	RMJ134431.8+022244.3
1563	PSZ2 G332.87-19.26	332.8727663	-19.2659717	273.3002001	-61.4589236	12.16918	 0.147000	 5.917648	 0.311026	 0.313092	  5.423874	 0.839877	1	RXC J1813.3-6127
1564	PSZ2 G333.59+73.19	333.5935698	 73.1905049	201.5451042	+12.4218067	 5.82636	 0.204000	 4.095102	 0.445175	 0.487803	  1.060043	 0.248736	0	RXC J1326.2+1230
1565	PSZ2 G333.89-43.60	333.8978904	-43.6084949	324.4571093	-60.1200729	 8.24170	 0.318000	 6.658943	 0.471533	 0.506570	  1.967917	 0.529934	1	SPT-CLJ2138-6008
1566	PSZ2 G335.14+30.70	335.1426840	 30.7012060	223.1025067	-24.4981632	 7.97688	-1.000000	         	         	         	  7.225578	 2.182193	0	ACO  1977
1567	PSZ2 G335.58-46.44	335.5826685	-46.4492970	328.5284291	-57.8630139	14.59793	 0.076000	 4.186411	 0.164524	 0.180272	 12.637034	 1.730753	1	RXCJ2154.1-5751
1568	PSZ2 G336.01-51.27	336.0172275	-51.2712006	335.9836732	-55.3102970	 5.69140	 0.079100	 2.037933	 0.225244	 0.215199	  6.345180	 2.151515	0	RXCJ2224.4-5515
1569	PSZ2 G336.60-55.43	336.6037088	-55.4351609	341.5717330	-52.7221388	14.02867	 0.096500	 4.279627	 0.169755	 0.196468	  7.853947	 1.136848	1	RXCJ2246.3-5243
1570	PSZ2 G336.95-45.75	336.9555442	-45.7597135	326.6280586	-57.2772716	 7.18506	 0.076000	 2.473550	 0.214531	 0.212799	  9.846111	 2.837509	1	RXCJ2146.3-5717
