#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-06-05T23:06:22 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-06-05T23:06:22	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26&-out=RAJ2000,DEJ2000,cz,Ktmag&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	Ktmag	(F6.3)	Extinction-corrected total extrapolated Ks mag	[ucd=phot.mag;em.IR.K]
RAJ2000	DEJ2000	cz	Ktmag
064.53809	-49.91286	13776	11.647
073.68541	-62.79976	 1406	11.749
073.83512	+01.60467	10235	11.344
074.73338	-62.00362	 9159	11.654
089.38688	-62.03733	11353	11.554
089.44913	-34.79328	 9878	11.632
092.25204	-33.84369	11011	11.701
109.35057	+22.51323	 9642	11.623
121.79498	-07.28968	15780	11.550
138.54869	+75.94665	11260	11.641
138.67566	-33.38585	10015	11.681
144.96230	-04.58111	 6725	11.546
150.58363	-26.23344	13964	11.558
153.16333	-03.75602	17598	11.615
156.59789	+10.91845	 9586	11.607
179.65092	+18.86321	 6834	11.597
186.18190	-04.76625	 7758	11.509
187.79097	-35.92974	 5970	11.686
188.47890	+05.86269	19890	11.563
199.81245	-37.17963	14550	11.537
212.46109	-42.58353	16298	11.496
219.95709	-00.71844	 1772	11.298
225.75104	-45.59373	12585	11.574
229.54359	-72.15096	11571	11.244
243.98920	-63.11591	14347	11.645
265.53793	+18.02383	 6380	11.625
267.99127	+72.14745	 7558	11.447
286.35809	+42.46105	 8358	11.562
289.74289	+59.85400	16578	11.350
289.89886	+39.70754	17318	11.605
297.63983	-25.91980	22631	11.509
321.88504	-49.00712	 9187	11.618
324.63611	-20.32524	19055	11.564
327.59491	+28.29556	20790	11.575
342.64026	-39.77933	16944	11.507
345.48389	-42.59343	23444	11.586
353.58539	+43.38031	14256	11.606
006.47677	+25.72369	10056	11.571
007.21305	+28.93959	 2169	11.597
021.84653	-39.83337	 5906	11.499
022.18459	+06.86644	15468	11.698
030.93535	-06.42817	15325	11.669
039.05072	-25.26325	17238	11.587
049.98168	-54.78368	13880	11.626
050.94320	+06.56181	 7072	11.227
058.63655	-27.08183	 9486	11.505
065.62258	-05.02470	10164	11.638
072.89252	+05.72060	 9207	11.553
107.74282	+49.02271	 6006	11.617
117.91045	-06.85603	16166	11.672
129.47832	+36.99834	16640	11.662
136.89510	+32.95629	14708	11.615
137.88994	+51.25431	 2177	11.162
145.77274	+22.77614	 7457	11.505
151.31511	+00.61032	18778	11.387
151.81569	+57.13217	21844	11.579
158.85185	+07.54665	20333	11.648
163.32063	+43.45104	 7745	11.707
181.17839	-46.65634	 9903	11.682
185.77713	-43.01748	14927	11.526
192.27975	-40.42927	 4359	11.637
194.34032	-15.79476	13617	11.677
194.48441	-30.67449	16339	11.547
198.35782	+43.53746	17244	11.687
203.73865	+22.58308	 9578	11.666
211.42421	+72.25489	10530	11.658
234.37114	+36.24376	22916	11.554
242.20639	-10.33761	27255	11.341
243.14192	+28.31901	 9405	11.673
243.87009	+18.90486	 2311	11.551
245.93317	+25.74016	11895	11.525
252.59767	+55.83857	 2115	11.750
286.73166	-23.89063	 6408	11.681
304.20560	-30.79624	20962	11.609
330.64117	+45.13875	 5727	11.555
345.13098	+06.88969	12231	11.610
348.93243	+25.09454	 8088	11.352
350.37567	+15.43955	12431	11.605
351.73346	+23.20613	10321	11.510
005.40339	+28.05052	28094	11.287
011.83081	+23.04881	 7585	11.625
016.91516	-11.65322	14228	11.668
018.99374	+33.64776	15729	11.649
024.66029	+00.74157	12798	11.504
025.86582	-33.47563	 8833	11.593
050.74234	-27.84888	21015	11.573
059.42926	-26.68460	21322	11.652
066.76480	-50.52324	17299	11.637
070.82417	-22.67832	22327	11.422
079.82566	-29.02339	10482	11.657
080.46619	+06.28556	 4363	11.647
080.56457	-13.56166	16613	11.634
109.84805	-35.12446	 9340	11.530
127.45258	-22.13440	 6350	11.630
128.68440	-05.65958	16402	11.412
142.16422	+55.17633	14487	11.605
145.13724	+25.49046	 9950	11.644
151.39143	+15.28387	17566	11.547
158.53853	+44.50153	15957	11.521
161.96281	+19.89360	16394	11.413
166.93204	-10.51200	 7707	11.657
170.11588	-43.98746	17132	11.622
173.80675	+51.16191	 7950	11.628
174.62085	-36.42046	15126	11.490
179.32245	+49.28325	  785	11.154
184.09219	+15.26208	10741	11.516
188.10779	+44.18357	 9226	11.672
191.76433	-29.89235	13337	11.632
192.97385	-19.02630	16884	11.680
196.17392	-16.49178	13613	11.356
206.86037	-32.96222	13464	11.699
208.17998	+68.12241	20374	11.280
214.45775	+00.51088	15616	11.628
218.03192	-36.11848	 4284	11.639
227.30569	+70.07287	 6668	11.650
246.76064	+43.47609	13860	11.652
247.63605	+39.38419	 9131	11.679
261.17838	+53.85512	24670	11.637
270.51801	+69.71384	10316	11.514
299.24622	-31.58680	 5774	11.581
305.31790	-03.75815	11612	11.618
314.93570	-18.28173	 8564	11.527
316.53088	+14.98618	 8990	11.543
341.50214	+21.12558	 7087	11.669
348.73743	-02.19925	 7065	11.666
349.22003	-58.40317	12624	11.522
353.37366	+39.37994	10519	11.652
006.38441	-33.03080	14990	11.490
009.31735	-53.26152	 8353	11.608
021.81238	-03.30261	14125	11.558
023.74271	+01.33586	 7615	11.630
033.61541	-54.73506	 6256	11.558
039.36450	+23.30003	 8240	11.524
050.31136	+40.25363	 8127	11.550
054.87976	-32.15724	11195	11.633
057.24293	-00.52113	11965	11.670
070.87453	-21.08709	 9280	11.559
081.21676	+08.56402	21208	11.603
092.63084	-32.47833	11435	11.555
093.66874	-22.65143	 6977	11.585
099.86642	+33.56676	 5029	11.575
102.74651	+15.31376	16926	11.621
106.76222	+27.11343	18677	11.619
114.81003	+59.38370	11847	11.673
115.36555	+29.66915	 7070	11.595
122.25635	+44.86856	16506	11.471
131.12508	+11.18261	 8894	11.503
135.70073	+73.31078	11134	11.483
141.11299	-06.58004	 6144	11.222
144.95024	-04.55118	 9271	11.647
155.42894	-04.60839	11919	11.685
165.90828	+28.51575	10293	11.601
166.82437	-09.37142	11994	11.662
170.79453	+24.13725	 7590	11.633
174.99422	-14.34296	15217	11.701
175.52705	+08.98020	19829	11.590
177.71153	+20.04890	 6491	11.680
183.54124	-29.96887	14513	11.650
197.88773	-00.60724	12288	11.509
198.47092	+34.12481	11176	11.672
198.69382	+54.08739	 9940	11.531
199.41461	-33.69227	14962	11.427
202.84785	-23.18072	 9116	11.591
206.70026	-33.04336	12575	11.280
208.06192	+07.92267	20597	11.479
212.99794	-06.83107	 6802	11.641
216.50169	+25.72229	22731	11.301
222.21008	+57.77084	13046	11.466
245.89626	+45.74542	 1844	11.564
249.60904	-68.04544	14496	11.547
274.30139	+64.56554	 6263	11.653
284.22546	-57.93925	10473	11.599
315.75864	-17.17539	 9961	11.654
320.26111	+01.71293	10613	11.640
336.96973	-08.47873	18112	11.610
338.14966	-37.70863	23820	11.660
344.83932	+44.96970	10098	11.679
352.75809	-29.76664	15228	11.413
353.97244	-26.82096	 8891	11.553
356.71896	-35.15218	17089	11.398
007.36844	-00.21255	17947	11.605
014.34543	-26.28129	33819	11.240
021.62820	+01.45870	 5227	11.714
064.35099	-37.28190	15138	11.626
070.24304	-08.71093	 4125	11.580
079.54478	-23.10830	10041	11.582
080.76138	-81.98235	 6944	11.555
096.87518	-39.98294	14408	11.552
106.63221	-68.01167	11376	11.425
117.72505	+09.58992	 9213	11.682
123.18804	+11.63244	15663	11.621
128.04555	-02.16239	10753	11.515
137.11334	-32.33805	11194	11.628
147.14679	+81.19282	11602	11.685
150.36058	+36.67133	12419	11.421
162.02832	-18.36133	11598	11.632
170.28708	-08.33041	 7151	11.655
176.95056	+56.01835	16393	11.511
192.63393	-06.24449	 7705	11.676
192.82457	+27.10616	 5646	11.459
198.31241	+53.20533	 8973	11.622
201.38902	-24.65240	 9953	11.657
203.25635	-33.10046	14989	11.683
206.15930	+21.09270	15314	11.398
212.38702	-21.61029	10893	11.347
219.30722	+14.66517	11342	11.606
220.74022	+21.42056	12525	11.615
237.22162	+45.95993	11570	11.380
241.30240	+17.42280	10433	11.523
241.35039	+16.17464	13969	11.598
242.11552	-30.28554	13749	11.626
259.78418	-18.93867	 9282	11.687
262.16187	-08.76668	 8952	11.619
270.04669	+48.65389	15278	11.287
278.65680	-37.00822	19670	11.520
279.83798	+14.82670	14314	11.558
291.13788	-10.08675	17276	11.319
295.04443	+00.01580	16959	11.610
323.49765	-43.15359	18810	11.643
323.70212	-40.72058	 6629	11.592
324.80716	-26.77545	 9202	11.681
326.83701	-17.54931	10373	11.651
330.81238	-55.98096	 6865	11.578
332.21158	-35.11749	 9617	11.685
338.37720	-26.23660	 8024	11.674
339.22577	-26.94610	12766	11.677
350.09341	+51.64578	13689	11.506
356.99915	-15.97725	15647	11.508
358.11270	-17.81859	10785	11.648
014.32077	-00.66946	13561	11.636
017.52361	-47.90289	16579	11.476
017.76929	-45.97878	 7807	11.501
024.09900	-46.73861	 6504	11.681
028.08789	-34.99784	20549	11.551
028.77795	+20.19413	 8994	11.679
036.43573	-05.77867	15979	11.584
038.68447	+34.49808	 7735	11.682
045.93415	-10.80443	12032	11.631
067.14841	-08.90704	11729	11.655
067.48965	-73.62309	 8163	11.439
086.02939	-48.64445	14428	11.361
107.24809	-33.62906	13248	11.607
109.97761	+55.57257	12714	11.484
115.80865	+54.96876	10289	11.595
116.98436	-62.62197	16769	11.602
127.86269	+60.99510	 6329	11.222
139.41908	+40.08709	15069	11.598
139.89516	+33.88807	 6427	11.626
153.09288	-16.52024	14836	11.715
155.65883	+27.35596	15239	11.641
158.87851	-27.38052	 4425	11.700
162.44493	-29.65079	10115	11.443
162.75839	+11.62619	 6582	11.686
173.02899	+70.81548	16070	11.236
180.43106	+59.53837	16256	11.629
181.96236	+42.57195	13607	11.598
190.69820	+33.28765	 6814	11.556
195.81142	-51.76311	27936	11.273
198.10773	+28.53762	 6367	11.626
202.20740	+46.26233	 2620	11.591
203.35205	-43.59779	19988	11.635
224.29541	-12.91530	11322	11.656
241.26773	+23.91712	15917	11.335
243.93600	+22.72594	15112	11.500
257.28107	-02.00093	 9206	11.636
263.45242	+67.54387	12370	11.670
274.42746	+14.12135	 8896	11.547
285.66675	-17.25544	13913	11.515
303.66934	-20.40137	18469	11.561
309.57846	-04.11587	 6342	11.576
311.88461	+22.49097	16411	11.606
313.26117	+66.40355	 7253	11.676
315.09958	+09.45379	 9033	11.675
317.67612	-48.91708	 7425	11.442
331.70792	+25.02319	21104	11.395
344.17505	-48.21030	 9740	11.617
351.08228	+01.44146	10379	11.619
351.78433	-49.60670	26950	11.402
358.01202	+21.03524	13233	11.647
066.76727	+20.45259	     	 9.799
193.20883	-10.31006	     	10.305
050.36548	+40.80168	     	10.267
064.93507	+35.95812	     	10.521
098.56966	-09.26544	     	10.566
090.27802	+33.70980	     	10.733
067.56960	+23.44573	     	10.698
265.41263	-04.62198	     	10.714
128.17188	-51.22622	     	10.776
114.24139	-40.79684	     	10.886
111.19660	+14.08878	     	10.968
215.05206	-68.36655	     	10.892
271.18802	+17.52752	     	10.922
081.85517	+16.20144	     	11.019
224.88797	-51.90596	     	10.687
223.88412	-52.15111	     	11.003
070.74442	+22.49151	     	11.086
063.58179	+20.42339	     	11.112
217.97130	-54.73049	     	10.796
104.35793	-38.69840	     	11.132
218.69394	-52.98840	     	11.040
224.51607	-51.79182	     	11.011
219.37952	-53.89028	     	10.733
080.52567	+15.00107	     	11.188
243.47375	-39.18368	     	11.188
203.15459	-57.02250	     	11.083
211.08658	-15.22266	     	11.169
225.01785	-52.49950	     	11.155
234.98930	-34.24915	     	11.168
203.04326	-57.29122	     	11.268
215.27945	-71.34573	     	11.315
093.25676	+32.42102	     	11.221
231.31320	-33.68700	     	11.000
126.12032	-50.34390	     	11.275
132.27603	-52.50146	     	11.207
222.68785	-52.57713	     	11.212
140.24893	-39.05767	     	11.339
217.51254	-52.57242	     	11.163
257.91177	-24.23040	     	10.816
246.10609	-25.07825	     	11.166
118.69830	+63.01718	     	11.204
125.53929	-49.91934	     	10.834
117.77120	-38.37932	     	11.350
234.76208	-34.90747	     	11.260
244.22166	-36.60410	     	11.289
050.48157	+21.82713	     	11.256
238.32455	-04.74602	     	11.113
201.36678	-56.20573	     	11.093
220.25247	-52.62129	     	10.862
245.38794	-35.54646	     	10.942
101.05647	+16.48269	     	11.230
129.00661	-54.42827	     	11.241
140.52081	-57.76614	     	11.325
221.61240	-52.74650	     	11.203
141.58310	-58.11943	     	11.132
224.36899	-51.71779	     	11.019
240.21680	-41.28656	     	11.322
240.40997	-40.36897	     	11.241
254.37424	-22.73933	     	10.988
127.25489	-51.35268	     	11.196
199.64346	-69.82325	     	10.937
069.99486	+21.62058	     	11.337
229.08961	-50.66941	     	11.347
204.91446	-55.26744	     	11.148
042.10441	+47.96678	     	11.286
224.74121	-52.60138	     	11.318
224.03177	-52.06183	     	11.347
093.49695	+32.61301	     	11.337
239.44852	-40.34973	     	11.372
248.24738	-27.38617	     	11.195
257.39148	-22.63955	     	11.347
050.28091	+12.19432	     	11.355
217.24786	-54.74870	     	11.241
238.73618	-60.78458	     	11.405
231.31984	-33.62507	     	11.267
244.48428	-38.42194	     	11.304
063.57191	+23.20448	     	11.297
050.36427	+30.77238	     	11.431
247.34259	-26.87439	     	10.915
289.76569	-02.83682	     	11.418
237.35025	-61.03690	     	11.293
263.40292	-16.53439	     	11.458
069.95765	+27.25847	     	11.359
069.96508	+37.45090	     	11.359
100.25289	-12.33963	     	11.347
239.94756	-59.94710	     	11.438
311.51401	+59.26610	     	11.101
343.03915	+37.68392	     	11.069
303.07715	+09.48687	     	11.425
098.25205	+22.36699	     	11.013
132.19191	-32.72598	     	11.393
079.29099	+12.64725	     	11.300
095.67427	+26.59221	     	11.353
104.79809	-39.65900	     	11.445
147.95729	-41.44825	     	11.422
222.87985	-66.50924	     	11.435
250.69626	-61.85266	     	11.147
271.09964	-43.35362	     	11.449
084.90136	+12.98459	     	11.320
217.58594	-53.91726	     	11.487
061.15936	+61.62709	     	11.391
067.90954	+58.96089	     	11.192
116.69112	-10.68897	     	11.422
122.62703	-50.63581	     	11.153
123.95609	-50.59937	     	11.202
134.64532	-57.78798	     	11.422
153.30789	-76.14552	     	11.165
245.34708	-82.52581	     	11.430
298.14001	+57.58312	     	11.202
338.74551	+52.10439	     	11.316
079.92162	+28.46211	     	11.419
104.70852	-20.85312	     	11.207
114.54835	-32.86834	     	11.438
116.25191	-36.54889	     	11.269
155.35529	-49.20743	     	11.412
276.89008	+02.87756	     	11.075
082.96404	+15.29661	     	11.111
074.27065	+25.69899	     	11.208
081.72210	+50.98042	     	11.438
117.81889	-38.07847	     	11.303
167.53888	-45.64035	     	11.382
123.01853	-18.70478	     	11.405
225.88406	-51.53799	     	11.403
108.83937	-25.19237	     	11.276
328.05557	+44.90264	     	11.351
056.18871	+30.35844	     	11.393
224.10355	-52.23218	     	11.298
311.13416	+30.91949	     	11.403
290.57535	-05.50938	     	11.375
059.24318	+46.64573	     	11.318
081.77440	+50.76997	     	11.424
207.40736	-54.05754	     	11.400
243.30774	-62.58179	     	11.306
058.73854	+45.74292	     	11.300
089.10950	+38.99103	     	11.437
136.45399	-33.44581	     	11.287
239.91994	-63.38954	     	11.414
073.39552	+24.85678	     	11.357
092.09961	-66.47894	     	11.317
153.72432	-49.49084	     	11.128
264.14258	-10.35231	     	11.114
325.65927	+61.25711	     	11.354
115.94003	-38.22827	     	11.400
159.11142	-81.63382	     	11.218
182.58607	-46.77467	     	11.262
233.57953	-45.57811	     	11.465
239.80292	-61.97853	     	11.423
259.02655	-23.48812	     	11.395
140.66258	-41.35509	     	11.408
252.51494	-20.95289	     	11.310
260.08594	-15.84583	     	11.356
305.81866	+20.21707	     	11.356
072.26453	+60.92451	     	11.165
096.18937	+28.83206	     	11.328
223.68695	-53.11921	     	11.381
273.73288	+19.03453	     	11.522
223.76367	-66.27184	     	11.522
122.55614	-44.13883	     	11.430
065.31771	+35.96684	     	11.358
067.73797	+25.83730	     	11.153
105.85440	-72.06881	     	11.480
227.07253	-50.56241	     	11.421
241.02435	-82.83182	     	11.417
069.80199	+63.70395	     	11.432
108.11393	-28.27919	     	11.277
265.80270	-14.36086	     	11.363
055.19350	+14.07561	     	11.439
160.44888	-51.90295	     	11.443
256.64606	-26.24598	     	10.978
150.04633	-43.48762	     	11.370
220.91641	-53.11416	     	11.167
296.81143	+13.09559	     	11.449
347.75000	+16.34961	     	11.339
074.03044	+27.01244	     	11.283
082.71864	-41.58290	     	11.306
145.53362	-46.23793	     	11.532
056.03622	+40.22242	     	11.435
103.04627	-22.43120	     	11.457
109.87852	-50.61442	     	11.126
166.18871	-48.28286	     	11.376
253.57881	-82.46973	     	11.401
073.93041	+25.46789	     	11.469
114.79905	-33.79651	     	11.448
179.13623	-55.31870	     	11.452
196.30548	-43.76331	     	11.444
298.63199	+41.41744	     	11.451
258.16016	-23.52941	     	11.381
082.38689	+05.67203	     	11.531
148.44838	-45.96691	     	11.414
261.84897	+15.35307	     	11.054
291.50046	-05.03968	     	11.360
164.41707	-50.35668	     	11.425
204.30321	-55.08505	     	11.434
297.74423	+47.76855	     	11.269
065.08450	+40.88869	     	11.318
071.77330	+55.28588	     	11.435
073.11557	+59.90051	     	11.444
073.15191	-75.59979	     	11.448
113.63902	-37.07786	     	11.349
233.91002	-62.77323	     	11.396
296.37640	+37.99931	     	11.474
164.21271	+77.71639	     	11.460
216.91884	-71.20868	     	11.408
223.10794	-67.19068	     	11.485
223.69843	-53.17802	     	11.421
311.59756	+32.69596	     	11.394
092.06046	-09.58033	     	11.543
121.52935	-22.57784	     	11.430
136.84174	-35.53634	     	11.410
171.85391	-50.67276	     	11.424
065.07272	+35.97307	     	11.308
081.01755	+51.32636	     	11.470
088.22651	+45.02929	     	11.101
116.99053	-15.47847	     	11.364
140.43710	-59.48376	     	11.545
192.97475	-48.43694	     	11.326
201.21211	-52.28209	     	11.344
268.00250	-06.38562	     	11.448
298.06143	+04.69425	     	11.414
061.78525	+30.00782	     	11.375
231.28532	-50.43423	     	11.499
258.26199	-23.90058	     	11.475
118.12320	-45.84964	     	11.423
214.83057	-54.28671	     	11.443
232.22144	-45.74885	     	11.504
234.22487	-45.57809	     	11.370
060.90294	+62.67710	     	11.434
079.62427	+51.50744	     	11.484
103.69442	-20.42437	     	11.491
260.56897	-07.20460	     	11.306
047.80744	+20.15319	     	11.426
069.80281	+54.55354	     	11.359
229.99988	-66.40369	     	11.528
245.00581	-35.33052	     	11.350
075.81585	-75.29113	     	11.436
200.96097	-67.80581	     	11.492
305.75687	+02.87311	     	11.436
118.70179	-38.92334	     	11.243
230.15965	-45.56422	     	11.405
264.36264	-05.50937	     	11.436
286.41058	-14.09682	     	11.408
101.36407	-36.99425	     	11.505
171.14049	-40.62766	     	11.477
224.88373	-51.83147	     	11.415
232.58263	-48.15223	     	11.436
262.26489	+19.56020	     	11.327
263.31061	-08.80756	     	11.229
306.10699	-07.06498	     	11.486
308.59018	+08.91178	     	11.441
149.19460	-43.94005	     	11.276
174.10966	-52.92673	     	11.269
187.99757	-85.09962	     	11.504
092.54221	-10.42382	     	11.503
154.05774	-49.16978	     	11.450
254.88821	-28.33861	     	11.456
261.61340	-18.28127	     	11.421
061.54851	+44.72223	     	11.444
103.46392	-26.95188	     	11.399
215.93944	-54.21061	     	11.246
070.82778	+11.26436	     	11.302
116.67023	-38.99470	     	11.433
130.99756	-31.79113	     	11.376
243.60217	-36.15160	     	11.074
224.63451	+48.48451	     	10.982
277.81030	+06.91767	     	11.381
108.45886	+87.48466	     	11.352
150.54710	-45.41615	     	11.397
068.82686	+32.81669	     	11.448
250.00882	-57.69015	     	11.464
157.02301	-64.48742	     	11.168
191.05310	-39.41717	     	11.315
199.36359	-49.95728	     	11.445
049.85930	+47.80718	     	11.051
056.90346	+39.36822	     	11.488
088.95538	+43.76376	     	11.343
293.67593	+09.02955	     	11.319
338.03369	+66.93587	     	11.348
054.56298	+23.00453	     	11.435
060.38073	+37.99909	     	11.220
071.83341	+59.37108	     	11.381
071.84170	-62.37107	     	11.455
092.31569	-10.19279	     	11.544
126.17280	-53.06224	     	11.427
224.22392	-51.89461	     	11.443
306.74286	+52.30902	     	11.453
162.03279	-67.14151	     	11.508
258.18008	-05.02740	     	11.442
277.13504	+08.33627	     	11.011
100.84019	-69.64153	     	11.468
232.83267	-46.77686	     	11.495
144.96373	-39.79904	     	11.396
164.24573	-48.48086	     	11.466
338.60068	+50.34427	     	11.434
133.36989	-32.91465	     	11.436
149.22203	-43.93541	     	11.393
238.20743	-40.54778	     	11.429
078.78222	+52.11668	     	11.327
062.86637	+17.06649	     	11.457
064.71710	+41.41735	     	11.148
072.86407	+12.08134	     	11.474
086.98215	+40.73064	     	11.317
104.77416	-20.83099	     	11.486
195.97441	-48.30919	     	11.477
183.17152	-55.06962	     	11.426
227.09209	-48.31593	     	11.428
231.16684	-50.41675	     	11.575
311.33044	-35.24092	     	11.076
067.03658	+41.05023	     	11.448
072.70019	+30.25073	     	11.484
099.41600	-13.13252	     	11.437
055.98561	+44.94207	     	11.133
113.99889	-37.10540	     	11.495
218.81377	-49.50753	     	11.464
066.38901	+42.01852	     	11.468
124.18944	-20.60333	     	11.417
147.60143	-64.37760	     	11.293
060.65863	+67.04144	     	11.507
066.76347	+23.29815	     	10.991
082.37438	+05.68646	     	11.456
251.96123	-09.64911	     	11.163
060.18318	+38.45528	     	11.375
069.09959	+34.69135	     	11.392
106.25115	-79.86192	     	11.457
142.60886	-41.58084	     	11.442
171.93892	-50.63222	     	11.399
263.43719	-05.15086	     	11.266
340.95264	+42.79047	     	11.349
052.27296	+32.79570	     	11.440
080.80500	+49.07074	     	11.381
255.24132	-28.42157	     	11.434
295.15271	+03.30380	     	11.392
084.32080	-70.92110	     	11.518
142.00414	-39.65522	     	11.490
198.07866	-50.50283	     	11.472
064.68553	+87.92169	     	11.364
232.38664	-44.83586	     	11.294
234.44211	-47.43235	     	11.469
258.34726	-24.06532	     	11.479
073.57698	-18.92091	     	11.425
074.04815	+30.98026	     	11.422
108.04859	-21.86219	     	11.076
328.88446	+70.31241	     	11.417
199.73030	-55.71280	     	11.493
221.98843	-50.45030	     	11.434
253.50401	-67.07384	     	11.408
121.13878	-59.40033	     	11.483
227.59579	-45.18404	     	11.167
059.04869	+44.80015	     	11.517
088.72019	+40.92573	     	11.135
089.53812	+13.72195	     	11.333
207.89613	-46.70414	     	11.498
303.74945	+51.39998	     	11.470
307.06824	+02.05026	     	11.520
052.78154	+68.11514	     	11.426
253.14337	-82.92278	     	11.352
298.65207	+65.36337	     	11.452
048.20569	+67.57543	     	11.495
063.61397	+27.16378	     	11.478
075.45309	+27.17516	     	11.338
163.05400	-50.72842	     	11.101
224.95772	-42.40557	     	11.461
271.94492	-82.06674	     	11.411
058.70238	+41.40854	     	11.542
126.80251	-54.05975	     	11.306
128.37677	-50.40726	     	11.422
052.14752	+70.85767	     	11.313
059.79445	+44.77824	     	11.471
085.14794	+43.79679	     	11.463
109.13579	-39.65791	     	11.417
110.22939	-34.07581	     	11.415
113.17049	-37.32946	     	11.497
122.19352	-19.98066	     	11.495
182.96947	-44.08171	     	11.482
087.24529	+42.24353	     	11.331
137.32390	-35.31372	     	11.386
246.42836	-64.89777	     	11.420
253.39284	-84.20416	     	11.544
340.55954	+07.13195	     	11.469
056.32418	+39.38671	     	11.543
089.34380	+10.33705	     	11.469
100.94132	-17.65739	     	11.512
