#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-16T12:34:24 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-16T12:34:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/416/2840/catalog&-out.max=999999&-out=Name&-out=Ksmag&-out=Vcmb&-out=c11.5&-out=c12.5&-out=M1&-out=M2&-out=Ref&-out=_RA&-out=_DE	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74162840
#Name: J/MNRAS/416/2840
#Title: The 2M++ galaxy redshift catalogue (Lavaux+, 2011)
#INFO	ivoid=ivo://cds.vizier/j/mnras/416/2840	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/416/2840	    IVOID of underlying data collection
#INFO	creator=Lavaux G.	    First author or institution
#INFO	cites=bibcode:2011MNRAS.416.2840L	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2011	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/416/2840	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74162840	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-07-15	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_416_2840_catalog:
#Name: J/MNRAS/416/2840/catalog
#Title: *The 2M++ catalogue
#Column	Name	(A16)	Name of the galaxy as given in the 2MASS-XSC database (Cat. VII/233), or ZOA fake galaxy	[ucd=meta.id;meta.main]
#Column	Ksmag	(F5.2)	Apparent magnitude in band K_S as defined in Section 2.2.	[ucd=phot.mag;em.IR.K]
#Column	Vcmb	(I5)	Total apparent velocity in CMB rest frame (G1)	[ucd=phys.veloc;pos.cmb]
#Column	c11.5	(F5.2)	Redshift incompleteness at magnitude K2M++<=11.5	[ucd=stat.fit.param]
#Column	c12.5	(F5.2)	? Redshift incompleteness at magnitude KM2++<=12.5 (2)	[ucd=stat.fit.param]
#Column	M1	(I1)	[0/1] Flag to indicate whether this galaxy lies in the non-exclusion region covered by the SDSS	[ucd=meta.code]
#Column	M2	(I1)	[0/1] Flag to indicate whether this galaxy lies in the non-exclusion region covered by the 6dFGRS	[ucd=meta.code]
#Column	Ref	(A19)	Reference bibcode ("zoa" for fake galaxies in the Zone of Avoidance)	[ucd=meta.bib.bibcode]
#Column	_RA	(F9.5)	Simbad column added by the CDS	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Simbad column added by the CDS	[ucd=pos.eq.dec;meta.main]
Name	Ksmag	Vcmb	c11.5	c12.5	M1	M2	Ref	_RA	_DE
ZOA0001735      	12.35	19056	 1.00	 0.88	0	1	zoa                	288.34000	-26.08000
ZOA0001736      	12.47	19056	 1.00	 0.88	0	1	zoa                	288.43000	-26.05000
ZOA0001737      	11.32	 8374	 1.00	 0.55	0	1	zoa                	286.85000	-26.00000
ZOA0001738      	11.27	18772	 1.00	 0.88	0	1	zoa                	288.74000	-25.87000
ZOA0001739      	12.31	20835	 1.00	 0.67	0	1	zoa                	287.43000	-25.65000
ZOA0001740      	11.11	15096	 1.00	 0.67	0	1	zoa                	286.47000	-25.60000
ZOA0001741      	12.29	17122	 1.00	 0.88	0	1	zoa                	289.03000	-25.58000
ZOA0001742      	12.16	18852	 1.00	 1.00	0	1	zoa                	289.77000	-25.46000
ZOA0001743      	11.60	18865	 1.00	 1.00	0	1	zoa                	290.08000	-25.46000
ZOA0001744      	11.37	11738	 1.00	 1.00	0	1	zoa                	290.05000	-25.40000
ZOA0001745      	11.92	 8491	 1.00	 0.73	0	1	zoa                	285.79000	-25.31000
ZOA0001746      	11.54	 8513	 1.00	 0.82	0	1	zoa                	285.60000	-25.30000
ZOA0001747      	11.57	12003	 1.00	 0.92	0	1	zoa                	288.85000	-25.30000
ZOA0001748      	12.06	12003	 1.00	 0.92	0	1	zoa                	288.82000	-25.29000
ZOA0001749      	12.18	11677	 1.00	 1.00	0	1	zoa                	289.62000	-25.29000
ZOA0001750      	12.02	32129	 1.00	 1.00	0	1	zoa                	292.22000	-25.28000
ZOA0001751      	12.37	 6337	 1.00	 0.91	0	1	zoa                	285.04000	-25.21000
ZOA0001752      	11.64	11809	 1.00	 0.91	0	1	zoa                	289.20000	-25.20000
ZOA0001753      	12.24	12113	 1.00	 1.00	0	1	zoa                	290.76000	-25.19000
ZOA0001754      	11.78	11809	 1.00	 0.92	0	1	zoa                	289.24000	-25.18000
ZOA0001755      	11.62	 8548	 1.00	 0.73	0	1	zoa                	285.97000	-25.09000
ZOA0001756      	11.66	11050	 1.00	 0.91	0	1	zoa                	285.13000	-25.07000
ZOA0001757      	11.46	12458	 1.00	 1.00	0	1	zoa                	292.45000	-25.05000
ZOA0001758      	11.95	12746	 1.00	 1.00	0	1	zoa                	291.08000	-24.96000
ZOA0001759      	12.44	11916	 1.00	 1.00	0	1	zoa                	290.41000	-24.92000
ZOA0001760      	12.07	 8592	 1.00	 0.75	0	1	zoa                	284.67000	-24.89000
ZOA0001761      	11.22	11885	 1.00	 1.00	0	1	zoa                	290.40000	-24.80000
ZOA0001762      	11.44	11933	 1.00	 1.00	0	1	zoa                	291.07000	-24.79000
ZOA0001763      	11.33	11888	 1.00	 1.00	0	1	zoa                	290.42000	-24.78000
ZOA0001764      	11.90	 8542	 1.00	 0.64	0	1	zoa                	284.45000	-24.72000
ZOA0001765      	12.13	15295	 1.00	 0.86	0	1	zoa                	285.25000	-24.71000
ZOA0001766      	12.44	10427	 1.00	 1.00	0	1	zoa                	291.45000	-24.68000
ZOA0001767      	11.99	 8642	 1.00	 0.67	0	1	zoa                	284.54000	-24.64000
ZOA0001768      	10.58	 8471	 1.00	 0.87	0	1	zoa                	285.37000	-24.57000
ZOA0001769      	11.70	47636	 1.00	 0.55	0	1	zoa                	287.79000	-24.40000
ZOA0001770      	12.36	16626	 1.00	 0.70	0	1	zoa                	283.11000	-24.24000
ZOA0001771      	12.11	16610	 1.00	 0.80	0	1	zoa                	282.81000	-24.24000
ZOA0001772      	10.74	19468	 1.00	 0.64	0	1	zoa                	287.83000	-24.22000
ZOA0001773      	11.46	11186	 1.00	 0.82	0	1	zoa                	282.58000	-24.22000
ZOA0001774      	12.34	19484	 1.00	 0.62	0	1	zoa                	287.83000	-24.20000
ZOA0001775      	12.07	17871	 1.00	 0.69	0	1	zoa                	287.43000	-24.18000
ZOA0001776      	11.77	17763	 1.00	 0.62	0	1	zoa                	287.86000	-24.12000
ZOA0001777      	11.63	14440	 1.00	 1.00	0	1	zoa                	292.77000	-24.05000
ZOA0001778      	12.27	12328	 1.00	 1.00	0	1	zoa                	289.92000	-24.04000
ZOA0001779      	12.18	12242	 1.00	 0.69	0	1	zoa                	287.67000	-23.98000
ZOA0001780      	12.16	18788	 1.00	 0.71	0	1	zoa                	289.16000	-23.92000
ZOA0001781      	11.44	18973	 1.00	 0.64	0	1	zoa                	285.27000	-23.91000
ZOA0001782      	11.06	 8493	 1.00	 0.77	0	1	zoa                	282.63000	-23.91000
ZOA0001783      	11.83	18887	 1.00	 0.77	0	1	zoa                	286.05000	-23.90000
ZOA0001784      	10.74	 8609	 1.00	 0.75	0	1	zoa                	283.03000	-23.89000
ZOA0001785      	11.80	19232	 1.00	 1.00	0	1	zoa                	289.52000	-23.83000
ZOA0001786      	11.48	17142	 1.00	 0.64	0	1	zoa                	285.48000	-23.82000
ZOA0001787      	12.34	16872	 1.00	 0.71	0	1	zoa                	283.53000	-23.74000
ZOA0001788      	12.35	16872	 1.00	 0.71	0	1	zoa                	283.52000	-23.72000
ZOA0001789      	12.15	18898	 1.00	 0.71	0	1	zoa                	285.80000	-23.63000
ZOA0001790      	12.35	17927	 1.00	 0.79	0	1	zoa                	286.79000	-23.62000
ZOA0001791      	12.41	17952	 1.00	 0.88	0	1	zoa                	289.04000	-23.53000
ZOA0001792      	11.24	12395	 1.00	 0.64	0	1	zoa                	283.91000	-23.41000
ZOA0001793      	12.46	19084	 1.00	 0.55	0	1	zoa                	284.51000	-23.38000
ZOA0001794      	12.13	19034	 1.00	 0.83	0	1	zoa                	291.35000	-23.35000
ZOA0001795      	11.85	12210	 1.00	 0.63	0	1	zoa                	287.30000	-23.32000
ZOA0001796      	11.95	19224	 1.00	 0.89	0	1	zoa                	290.64000	-23.31000
ZOA0001797      	12.37	19091	 1.00	 0.65	0	1	zoa                	287.78000	-23.29000
ZOA0001798      	10.81	 8298	 1.00	 0.83	0	1	zoa                	283.06000	-23.27000
ZOA0001799      	12.30	12135	 1.00	 0.83	0	1	zoa                	286.25000	-23.22000
ZOA0001800      	11.50	31482	 1.00	 0.73	0	1	zoa                	288.61000	-23.19000
ZOA0001801      	11.30	15651	 1.00	 0.82	0	1	zoa                	285.94000	-23.15000
ZOA0001802      	10.99	 5649	 1.00	 0.91	0	1	zoa                	291.74000	-23.13000
ZOA0001803      	11.78	19833	 1.00	 0.75	0	1	zoa                	289.74000	-22.98000
ZOA0001804      	 9.74	 6368	 1.00	 0.88	0	1	zoa                	285.98000	-22.94000
ZOA0001805      	12.49	19833	 1.00	 0.73	0	1	zoa                	289.65000	-22.93000
ZOA0001806      	11.51	 6409	 1.00	 0.88	0	1	zoa                	286.05000	-22.91000
ZOA0001807      	12.48	14006	 1.00	 1.00	0	1	zoa                	292.51000	-22.83000
ZOA0001808      	12.00	14484	 1.00	 0.89	0	1	zoa                	291.17000	-22.81000
ZOA0001809      	12.48	 6071	 1.00	 0.86	0	1	zoa                	285.71000	-22.80000
ZOA0001810      	11.98	14140	 1.00	 1.00	0	1	zoa                	292.43000	-22.77000
ZOA0001811      	10.95	 6185	 1.00	 0.86	0	1	zoa                	285.68000	-22.77000
ZOA0001812      	11.83	14916	 1.00	 1.00	0	1	zoa                	292.41000	-22.75000
ZOA0001813      	11.43	14916	 1.00	 1.00	0	1	zoa                	292.33000	-22.72000
ZOA0001814      	12.29	11866	 1.00	 0.86	0	1	zoa                	290.57000	-22.69000
ZOA0001815      	12.00	14874	 1.00	 0.92	0	1	zoa                	286.25000	-22.66000
ZOA0001816      	11.58	14014	 1.00	 1.00	0	1	zoa                	292.54000	-22.66000
ZOA0001817      	12.50	14816	 1.00	 0.92	0	1	zoa                	286.25000	-22.65000
ZOA0001818      	11.47	16825	 1.00	 0.60	0	1	zoa                	287.53000	-22.65000
ZOA0001819      	12.17	 6328	 1.00	 0.78	0	1	zoa                	286.59000	-22.62000
ZOA0001820      	12.36	14365	 1.00	 1.00	0	1	zoa                	292.31000	-22.62000
ZOA0001821      	12.47	16992	 1.00	 0.60	0	1	zoa                	287.80000	-22.55000
ZOA0001822      	10.91	11294	 1.00	 0.75	0	1	zoa                	283.75000	-22.46000
ZOA0001823      	11.64	 6329	 1.00	 1.00	0	1	zoa                	294.33000	-22.45000
ZOA0001824      	12.46	14267	 1.00	 1.00	0	1	zoa                	293.58000	-22.41000
ZOA0001825      	12.08	12638	 1.00	 1.00	0	1	zoa                	293.26000	-22.38000
ZOA0001826      	12.37	13250	 1.00	 1.00	0	1	zoa                	293.32000	-22.33000
ZOA0001827      	11.76	15177	 1.00	 0.75	0	1	zoa                	286.66000	-22.32000
ZOA0001828      	12.17	19254	 1.00	 0.88	0	1	zoa                	291.49000	-22.07000
ZOA0001829      	11.96	15074	 1.00	 0.92	0	1	zoa                	286.03000	-22.00000
ZOA0001830      	12.36	14594	 1.00	 0.78	0	1	zoa                	288.84000	-21.98000
ZOA0001831      	12.36	21531	 1.00	 0.83	0	1	zoa                	289.75000	-21.96000
ZOA0001832      	12.07	12275	 1.00	 1.00	0	1	zoa                	292.61000	-21.85000
ZOA0001833      	12.48	14328	 1.00	 1.00	0	1	zoa                	294.28000	-21.76000
ZOA0001834      	12.26	12074	 1.00	 1.00	0	1	zoa                	290.48000	-21.71000
ZOA0001835      	12.44	31561	 1.00	 0.80	0	1	zoa                	288.67000	-21.68000
ZOA0001836      	12.14	12001	 1.00	 1.00	0	1	zoa                	290.81000	-21.64000
ZOA0001837      	12.37	14523	 1.00	 0.82	0	1	zoa                	288.82000	-21.57000
ZOA0001838      	12.25	21694	 1.00	 1.00	0	1	zoa                	290.32000	-21.56000
ZOA0001839      	11.81	21941	 1.00	 1.00	0	1	zoa                	290.32000	-21.55000
ZOA0001840      	12.19	21998	 1.00	 1.00	0	1	zoa                	290.15000	-21.52000
ZOA0001841      	11.56	 6924	 1.00	 1.00	0	1	zoa                	285.99000	-21.37000
ZOA0001842      	11.91	12066	 1.00	 0.86	0	1	zoa                	289.37000	-21.33000
ZOA0001843      	11.16	14400	 1.00	 0.89	0	1	zoa                	288.63000	-21.32000
ZOA0001844      	11.73	14590	 1.00	 1.00	0	1	zoa                	288.34000	-21.29000
ZOA0001845      	12.11	15069	 1.00	 0.75	0	1	zoa                	285.11000	-21.29000
ZOA0001846      	12.01	14172	 1.00	 1.00	0	1	zoa                	295.42000	-21.26000
ZOA0001847      	11.93	 8070	 1.00	 1.00	0	1	zoa                	287.95000	-21.17000
ZOA0001848      	12.38	16030	 1.00	 1.00	0	1	zoa                	286.66000	-21.15000
ZOA0001849      	11.55	11620	 1.00	 1.00	0	1	zoa                	292.32000	-21.05000
ZOA0001850      	12.14	15631	 1.00	 1.00	0	1	zoa                	286.39000	-21.00000
ZOA0001851      	12.12	12110	 1.00	 1.00	0	1	zoa                	292.38000	-21.00000
ZOA0001852      	11.63	12110	 1.00	 1.00	0	1	zoa                	292.33000	-20.95000
ZOA0001853      	12.46	12089	 1.00	 1.00	0	1	zoa                	292.53000	-20.94000
ZOA0001854      	10.72	12281	 1.00	 1.00	0	1	zoa                	292.32000	-20.92000
ZOA0001855      	12.42	13895	 1.00	 0.92	0	1	zoa                	292.91000	-20.81000
ZOA0001856      	11.93	11829	 1.00	 1.00	0	1	zoa                	291.36000	-20.80000
ZOA0001857      	11.55	19364	 1.00	 0.86	0	1	zoa                	294.48000	-20.77000
ZOA0001858      	12.50	19048	 1.00	 0.92	0	1	zoa                	293.05000	-20.77000
ZOA0001859      	11.16	18958	 1.00	 1.00	0	1	zoa                	292.34000	-20.76000
ZOA0001860      	10.57	11980	 1.00	 1.00	0	1	zoa                	291.01000	-20.76000
ZOA0001861      	12.22	15524	 1.00	 1.00	0	1	zoa                	286.05000	-20.72000
ZOA0001862      	12.09	 6674	 1.00	 1.00	0	1	zoa                	287.31000	-20.68000
ZOA0001863      	12.18	25809	 1.00	 1.00	0	1	zoa                	289.09000	-20.67000
ZOA0001864      	12.40	30955	 1.00	 1.00	0	1	zoa                	287.70000	-20.66000
ZOA0001865      	12.27	11861	 1.00	 1.00	0	1	zoa                	292.25000	-20.65000
ZOA0001866      	11.56	11904	 1.00	 1.00	0	1	zoa                	292.57000	-20.65000
ZOA0001867      	12.41	14617	 1.00	 1.00	0	1	zoa                	287.00000	-20.58000
ZOA0001868      	12.41	14089	 1.00	 0.80	0	1	zoa                	294.36000	-20.58000
ZOA0001869      	12.04	11953	 1.00	 1.00	0	1	zoa                	290.14000	-20.56000
ZOA0001870      	11.96	12873	 1.00	 1.00	0	1	zoa                	291.24000	-20.29000
ZOA0001871      	12.43	12229	 1.00	 1.00	0	1	zoa                	292.21000	-20.29000
ZOA0001872      	12.34	11986	 1.00	 0.88	0	1	zoa                	293.62000	-20.27000
ZOA0001873      	12.49	 8120	 1.00	 1.00	0	1	zoa                	289.47000	-20.20000
ZOA0001874      	11.80	14640	 1.00	 1.00	0	1	zoa                	286.42000	-20.17000
ZOA0001875      	12.23	11626	 1.00	 1.00	0	1	zoa                	295.48000	-20.17000
ZOA0001876      	12.24	12007	 1.00	 1.00	0	1	zoa                	289.86000	-20.17000
ZOA0001877      	11.90	12008	 1.00	 1.00	0	1	zoa                	289.88000	-20.15000
ZOA0001878      	11.86	10429	 1.00	 0.88	0	1	zoa                	294.12000	-20.08000
ZOA0001879      	10.30	 5627	 1.00	 1.00	0	1	zoa                	286.58000	-19.95000
ZOA0001880      	12.39	 6343	 1.00	 1.00	0	1	zoa                	289.62000	-19.66000
ZOA0001881      	11.15	10316	 1.00	 0.92	0	1	zoa                	288.62000	-19.60000
ZOA0001882      	12.35	16142	 1.00	 1.00	0	1	zoa                	287.32000	-19.60000
ZOA0001883      	10.92	13572	 1.00	 0.92	0	1	zoa                	289.12000	-19.59000
ZOA0001884      	11.39	 7062	 1.00	 0.60	0	1	zoa                	284.35000	-19.57000
ZOA0001885      	12.44	13924	 1.00	 0.92	0	1	zoa                	289.10000	-19.56000
ZOA0001886      	10.50	 6478	 1.00	 0.92	0	1	zoa                	288.17000	-19.54000
ZOA0001887      	11.28	 6485	 1.00	 0.92	0	1	zoa                	288.21000	-19.51000
ZOA0001888      	11.63	 6331	 1.00	 0.92	0	1	zoa                	288.21000	-19.50000
ZOA0001889      	12.11	11656	 1.00	 0.92	0	1	zoa                	293.50000	-19.45000
ZOA0001890      	12.14	 6333	 1.00	 0.92	0	1	zoa                	288.33000	-19.44000
ZOA0001891      	12.41	11276	 1.00	 0.80	0	1	zoa                	285.69000	-19.40000
ZOA0001892      	12.28	18248	 1.00	 1.00	0	1	zoa                	294.74000	-19.38000
ZOA0001893      	12.27	13582	 1.00	 0.71	0	1	zoa                	284.58000	-19.35000
ZOA0001894      	12.05	13695	 1.00	 1.00	0	1	zoa                	294.21000	-19.12000
ZOA0001895      	11.24	11343	 1.00	 1.00	0	1	zoa                	295.07000	-19.07000
ZOA0001896      	12.02	11917	 1.00	 0.88	0	1	zoa                	290.55000	-19.02000
ZOA0001897      	11.51	10915	 1.00	 1.00	0	1	zoa                	295.66000	-19.01000
ZOA0001898      	11.52	11127	 1.00	 1.00	0	1	zoa                	295.17000	-18.99000
ZOA0001899      	11.22	11070	 1.00	 1.00	0	1	zoa                	294.73000	-18.96000
ZOA0001900      	12.08	11662	 1.00	 0.86	0	1	zoa                	290.73000	-18.93000
ZOA0001901      	12.04	11695	 1.00	 0.78	0	1	zoa                	291.65000	-18.93000
ZOA0001902      	11.12	10329	 1.00	 1.00	0	1	zoa                	294.74000	-18.90000
ZOA0001903      	11.83	11184	 1.00	 1.00	0	1	zoa                	296.07000	-18.89000
ZOA0001904      	12.30	13681	 1.00	 1.00	0	1	zoa                	293.46000	-18.84000
ZOA0001905      	12.18	13415	 1.00	 1.00	0	1	zoa                	293.22000	-18.84000
ZOA0001906      	11.90	13508	 1.00	 1.00	0	1	zoa                	293.47000	-18.84000
ZOA0001907      	12.46	13717	 1.00	 1.00	0	1	zoa                	293.26000	-18.83000
ZOA0001908      	10.79	10749	 1.00	 1.00	0	1	zoa                	294.69000	-18.82000
ZOA0001909      	12.43	17991	 1.00	 0.91	0	1	zoa                	292.93000	-18.81000
ZOA0001910      	11.93	10372	 1.00	 0.93	0	1	zoa                	288.16000	-18.81000
ZOA0001911      	12.11	13899	 1.00	 1.00	0	1	zoa                	294.13000	-18.81000
ZOA0001912      	12.41	25393	 1.00	 0.75	0	1	zoa                	291.07000	-18.77000
ZOA0001913      	12.06	13912	 1.00	 1.00	0	1	zoa                	295.29000	-18.76000
ZOA0001914      	12.02	11613	 1.00	 0.90	0	1	zoa                	289.22000	-18.74000
ZOA0001915      	12.09	13545	 1.00	 0.86	0	1	zoa                	290.74000	-18.74000
ZOA0001916      	11.46	13746	 1.00	 1.00	0	1	zoa                	295.29000	-18.73000
ZOA0001917      	11.60	13731	 1.00	 0.91	0	1	zoa                	292.91000	-18.72000
ZOA0001918      	12.22	11101	 1.00	 0.93	0	1	zoa                	287.87000	-18.70000
ZOA0001919      	12.31	14602	 1.00	 0.83	0	1	zoa                	286.27000	-18.64000
ZOA0001920      	12.30	24133	 1.00	 0.85	0	1	zoa                	292.46000	-18.63000
ZOA0001921      	11.37	11962	 1.00	 0.93	0	1	zoa                	288.38000	-18.62000
ZOA0001922      	12.25	13787	 1.00	 0.93	0	1	zoa                	293.15000	-18.58000
ZOA0001923      	11.64	14439	 1.00	 0.78	0	1	zoa                	291.13000	-18.52000
ZOA0001924      	12.32	11800	 1.00	 0.50	0	1	zoa                	285.03000	-18.46000
ZOA0001925      	12.02	11528	 1.00	 1.00	0	1	zoa                	286.62000	-18.32000
ZOA0001926      	12.50	11319	 1.00	 0.86	0	1	zoa                	286.38000	-18.27000
ZOA0001927      	12.42	25401	 1.00	 1.00	0	1	zoa                	293.40000	-18.16000
ZOA0001928      	11.78	33653	 1.00	 0.93	0	1	zoa                	287.79000	-18.10000
ZOA0001929      	12.45	11663	 1.00	 0.94	0	1	zoa                	288.52000	-17.98000
ZOA0001930      	12.45	11906	 1.00	 0.94	0	1	zoa                	288.05000	-17.96000
ZOA0001931      	10.00	 6477	 1.00	 1.00	0	1	zoa                	287.46000	-17.93000
ZOA0001932      	12.02	11905	 1.00	 0.94	0	1	zoa                	288.23000	-17.88000
ZOA0001933      	11.98	 8677	 1.00	 1.00	0	1	zoa                	286.64000	-17.85000
ZOA0001934      	12.24	11272	 1.00	 0.67	0	1	zoa                	292.21000	-17.84000
ZOA0001935      	11.59	 9178	 1.00	 1.00	0	1	zoa                	293.61000	-17.81000
ZOA0001936      	11.80	13826	 1.00	 1.00	0	1	zoa                	287.29000	-17.79000
ZOA0001937      	11.83	28318	 1.00	 1.00	0	1	zoa                	287.53000	-17.78000
ZOA0001938      	11.67	 9178	 1.00	 1.00	0	1	zoa                	294.35000	-17.75000
ZOA0001939      	11.99	12022	 1.00	 1.00	0	1	zoa                	290.79000	-17.72000
ZOA0001940      	11.77	 9071	 1.00	 0.80	0	1	zoa                	293.07000	-17.61000
ZOA0001941      	12.34	16609	 1.00	 1.00	0	1	zoa                	289.33000	-17.58000
ZOA0001942      	12.03	 5852	 1.00	 1.00	0	1	zoa                	294.37000	-17.46000
ZOA0001943      	11.30	 8686	 1.00	 1.00	0	1	zoa                	286.61000	-17.40000
ZOA0001944      	12.35	 8681	 1.00	 1.00	0	1	zoa                	288.15000	-17.36000
ZOA0001945      	12.12	12003	 1.00	 0.86	0	1	zoa                	290.98000	-17.34000
ZOA0001946      	11.75	14446	 1.00	 0.86	0	1	zoa                	291.66000	-17.27000
ZOA0001947      	11.28	13129	 1.00	 1.00	0	1	zoa                	294.82000	-17.24000
ZOA0001948      	12.33	 8670	 1.00	 1.00	0	1	zoa                	288.76000	-17.23000
ZOA0001949      	11.02	 8650	 1.00	 1.00	0	1	zoa                	288.78000	-17.23000
ZOA0001950      	11.89	 6998	 1.00	 1.00	0	1	zoa                	287.94000	-17.22000
ZOA0001951      	11.06	 6913	 1.00	 1.00	0	1	zoa                	287.93000	-17.17000
ZOA0001952      	11.80	 8849	 1.00	 0.88	0	1	zoa                	290.40000	-17.15000
ZOA0001953      	12.44	16103	 1.00	 1.00	0	1	zoa                	287.89000	-16.97000
ZOA0001954      	10.80	 6986	 1.00	 1.00	0	1	zoa                	288.81000	-16.94000
ZOA0001955      	11.65	25629	 1.00	 0.78	0	1	zoa                	291.27000	-16.93000
ZOA0001956      	10.39	 6782	 1.00	 1.00	0	1	zoa                	288.34000	-16.80000
ZOA0001957      	12.37	18146	 1.00	 1.00	0	1	zoa                	287.86000	-16.79000
ZOA0001958      	11.85	13652	 0.50	 0.50	0	1	zoa                	295.90000	-16.52000
ZOA0001959      	12.33	23177	 1.00	 0.89	0	1	zoa                	290.08000	-16.51000
ZOA0001960      	11.53	11610	 1.00	 0.75	0	1	zoa                	291.23000	-16.42000
ZOA0001961      	12.48	12113	 1.00	 0.90	0	1	zoa                	289.02000	-16.41000
ZOA0001962      	12.50	 6605	 1.00	 0.83	0	1	zoa                	286.97000	-16.38000
ZOA0001963      	11.84	12059	 1.00	 0.88	0	1	zoa                	289.46000	-16.31000
ZOA0001964      	12.46	26658	 1.00	 0.88	0	1	zoa                	290.01000	-16.27000
ZOA0001965      	12.40	26658	 1.00	 0.88	0	1	zoa                	290.09000	-16.23000
ZOA0001966      	12.46	24991	 1.00	 0.67	0	1	zoa                	291.78000	-16.17000
ZOA0001967      	11.55	 7040	 1.00	 1.00	0	1	zoa                	287.78000	-16.01000
ZOA0001968      	11.50	 8760	 1.00	 0.86	0	1	zoa                	290.25000	-15.95000
ZOA0001969      	12.36	12407	 1.00	 0.57	0	1	zoa                	286.44000	-15.95000
ZOA0001970      	11.77	12264	 1.00	 0.50	0	1	zoa                	286.28000	-15.84000
ZOA0001971      	11.82	11543	 1.00	 0.71	0	1	zoa                	291.06000	-15.74000
ZOA0001972      	12.03	 7726	 1.00	 1.00	0	1	zoa                	293.58000	-15.54000
ZOA0001973      	12.25	11812	 1.00	 1.00	0	1	zoa                	293.33000	-15.51000
ZOA0001974      	12.04	 7494	 1.00	 1.00	0	1	zoa                	288.51000	-15.27000
ZOA0001975      	11.70	24404	 1.00	 0.78	0	1	zoa                	292.51000	-15.16000
ZOA0001976      	12.02	27286	 1.00	 1.00	0	1	zoa                	287.15000	-15.08000
ZOA0001977      	12.31	19841	 1.00	 1.00	0	1	zoa                	292.79000	-15.05000
ZOA0001978      	12.36	21142	 1.00	 1.00	0	1	zoa                	288.79000	-15.01000
ZOA0001979      	12.34	24781	 1.00	 0.67	0	1	zoa                	292.27000	-15.00000
ZOA0001980      	11.57	 7644	 1.00	 1.00	0	1	zoa                	288.46000	-14.88000
ZOA0001981      	12.12	15130	 1.00	 1.00	0	1	zoa                	290.09000	-14.84000
ZOA0001982      	12.43	  -63	 1.00	 1.00	0	1	zoa                	289.15000	-14.78000
ZOA0001983      	12.02	15042	 1.00	 0.80	0	1	zoa                	287.30000	-14.67000
ZOA0001984      	11.80	 8660	 1.00	 1.00	0	1	zoa                	288.31000	-14.66000
ZOA0001985      	12.49	25405	 1.00	 0.80	0	1	zoa                	292.18000	-14.57000
ZOA0001986      	12.43	12364	 1.00	 0.78	0	1	zoa                	293.14000	-14.45000
ZOA0001987      	12.05	12142	 0.50	 1.00	0	1	zoa                	294.86000	-14.33000
ZOA0001988      	12.47	17370	 1.00	 0.70	0	1	zoa                	292.22000	-14.23000
ZOA0001989      	11.56	 7595	 1.00	 1.00	0	1	zoa                	289.91000	-13.95000
ZOA0001990      	11.83	11533	 1.00	 1.00	0	1	zoa                	290.19000	-13.92000
ZOA0001991      	11.99	17286	 1.00	 0.78	0	1	zoa                	291.44000	-13.91000
ZOA0001992      	12.34	11376	 1.00	 0.67	0	1	zoa                	287.55000	-13.88000
ZOA0001993      	12.09	 7689	 1.00	 1.00	0	1	zoa                	290.34000	-13.83000
ZOA0001994      	11.07	12096	 1.00	 0.60	0	1	zoa                	293.56000	-13.75000
ZOA0001995      	12.49	16294	 1.00	 1.00	0	1	zoa                	289.29000	-13.72000
ZOA0001996      	12.33	 7636	 1.00	 0.71	0	1	zoa                	291.65000	-13.65000
